id,id_segmento,nome_veiculo,cod_ibge,pais,id_fonte,jornalismo,id_regiao_metropolitana
12435,5,TELEAMA-TELEDIFUSAO DA AMAZONIA LTDA,1702109,Brasil,8,1,11
12461,5,TELEVISAO ANHANGUERA DE ARAGUAINA LTDA,1702109,Brasil,8,1,11
12480,5,VIA BRASIL COMUNICACAO LTDA,1702109,Brasil,8,1,11
8035,5,FUNDACAO EDUCATIVA E CULTURAL DE ARAGUARI,3103504,Brasil,8,1,11
7698,4,RADIO BANDEIRANTES DE ARAGUARI LTDA,3103504,Brasil,8,1,11
8317,4,RADIO CACIQUE DE ARAGUARI LTDA,3103504,Brasil,8,1,11
7595,4,RADIO OURO VERDE FM LTDA,3103504,Brasil,8,1,11
7589,4,RADIO PLANALTO DE ARAGUARI LTDA,3103504,Brasil,8,1,11
8529,4,S A RADIO DE ARAGUARI,3103504,Brasil,8,1,11
12460,4,FUNDACAO EDUCACIONAL E CULTURAL NATIVA,1702208,Brasil,8,1,11
7367,5,MACHADO E FREITAS COMUNICACOES LTDA,2100907,Brasil,8,1,11
6204,4,T L COMUNICACAO LTDA,2902203,Brasil,8,1,11
6091,4,DRT - DUAGRESTE RADIO E TELEVISAO LTDA,2700300,Brasil,8,1,11
6092,4,ECONNOL - EMPRESA DE COMUNICACAO NOVO NORDESTE LTDA,2700300,Brasil,8,1,11
6072,4,EDIAL - EMPRESA DIVULGADORA ARAPIRACA LTDA,2700300,Brasil,8,1,11
6067,4,EMPRESA NOVA ARAPIRACA DE RADIODIFUSAO LTDA,2700300,Brasil,8,1,11
6033,4,UNIPOP RADIO LTDA,2700300,Brasil,8,1,11
12440,4,RAJA - RADIO JORNAL DE ARAPOEMA LTDA-ME,1702307,Brasil,8,1,11
9956,5,ASSOCIACAO CULTURAL DE ARAPONGAS,4101507,Brasil,8,1,11
9776,4,FM CIDADE DOS PASSARINHOS LTDA,4101507,Brasil,8,1,11
9754,4,FUNDACAO CULTURAL NORTE-PARANAENSE,4101507,Brasil,8,1,11
9960,5,FUNDACAO CULTURAL NORTE-PARANAENSE,4101507,Brasil,8,1,11
9706,4,RADIO ARAPONGAS LTDA,4101507,Brasil,8,1,11
9667,4,RADIO CULTURA DE ARAPONGAS LTDA,4101507,Brasil,8,1,11
9508,4,WRT - ORGANIZACAO DE RADIODIFUSAO LTDA,4101507,Brasil,8,1,11
7521,4,SISTEMA DE COMUNICAO VALE DO PARANAIBA LTDA,3103751,Brasil,8,1,11
9995,4,RADIO ARAPOTI LTDA,4101606,Brasil,8,1,11
9692,4,RADIO CAMPOS FLORIDOS LTDA,4101606,Brasil,8,1,11
8819,4,FUNDACAO ARCO IRIS DE ARAPUTANGA,5101258,Brasil,8,1,11
8776,4,RADIO FM CAMINHO E LUZ LTDA,5101258,Brasil,8,1,11
11175,5,FUNDACAO ANGELO REDIVO,4201406,Brasil,8,1,11
11295,4,RADIO ARARANGUA LTDA,4201406,Brasil,8,1,11
11092,4,RADIO CIDADE FM DE ARARANGUA LTDA - ME,4201406,Brasil,8,1,11
11018,4,SISTEMA INTERATIVA DE COMUNICACAO LTDA,4201406,Brasil,8,1,11
11926,4,EMPRESA PAULISTA DE RADIO S/C LTDA,3503208,Brasil,8,1,11
12021,5,FUNDACAO RAPHAEL MONTORO,3503208,Brasil,8,1,11
11866,4,FUNDACAO UNIVERSITARIA DE RADIO E TELEVISAO,3503208,Brasil,8,1,11
12139,4,RADIO CULTURA ARARAQUARA LTDA,3503208,Brasil,8,1,11
12270,4,RADIO MORADA DO SOL LTDA,3503208,Brasil,8,1,11
11530,5,REDE MULHER DE TELEVISAO LTDA,3503208,Brasil,8,1,11
11490,5,SOCIEDADE DE COMUNIC.CULT.E EDUCAT.CID.DE ARARAQUARA S/C LTD,3503208,Brasil,8,1,11
11911,4,FUND. EDUC. E C. DO SIST. DE RADIOD. 'CIDADE DAS ARVORES',3503307,Brasil,8,1,11
12168,5,FUNDACAO EDUCATIVA CULTURAL DE ARARAS,3503307,Brasil,8,1,11
11748,4,RADIO CENTENARIO DE ARARAS LTDA,3503307,Brasil,8,1,11
11742,4,RADIO CIDADE DAS ARVORES LTDA,3503307,Brasil,8,1,11
11733,4,RADIO CLUBE ARARENSE LTDA,3503307,Brasil,8,1,11
11659,4,RADIO FRATERNIDADE LTDA,3503307,Brasil,8,1,11
11523,4,SAC SISTEMA ARARENSE DE COMUNICACAO LTDA,3503307,Brasil,8,1,11
9350,4,ARARI RADIO FM LTDA,2601102,Brasil,8,1,11
9329,4,FUNDACAO PARA PRES.DA FAUNA E DA FLORA DA CHAPADA DO ARARIPE,2601102,Brasil,8,1,11
9358,5,FUNDACAO PARA PRES.DA FAUNA E DA FLORA DA CHAPADA DO ARARIPE,2601102,Brasil,8,1,11
9303,4,RADIO ARCOIRIS DO ARARIPE FM LTDA,2601102,Brasil,8,1,11
9388,4,RADIO DA GRANDE SERRA LTDA,2601102,Brasil,8,1,11
10193,4,RADIO COSTA DO SOL LTDA,3300209,Brasil,8,1,11
10029,5,SISTEMA DE COMUNICACAO COSTA DO SOL S/C,3300209,Brasil,8,1,11
9133,4,RADIO SERRANA LTDA,2501005,Brasil,8,1,11
6287,4,RADIO FM COLINA DO SOL LTDA,2902252,Brasil,8,1,11
10727,4,FUNDACAO CULTURAL DE ARATIBA,4300901,Brasil,8,1,11
9747,4,FUNDACAO SAO VICENTE DE PAULO,4101804,Brasil,8,1,4
10006,5,FUNDACAO SAO VICENTE DE PAULO,4101804,Brasil,8,1,4
8012,4,FUNDACAO EDUCATIVA SINTONIA CULTURAL,3104007,Brasil,8,1,11
8387,5,FUNDACAO EDUCATIVA SINTONIA CULTURAL,3104007,Brasil,8,1,11
8220,4,SISTEMA DE RADIODIFUSAO ARAXA LTDA,3104007,Brasil,8,1,11
8365,4,SOCIEDADE RADIO IMBIARA DE ARAXA LTDA,3104007,Brasil,8,1,11
8142,5,TV UNIAO DE MINAS LTDA,3104007,Brasil,8,1,11
8041,4,FUNDACAO EDUCACIONAL E CULTURAL PIRES RODRIGUES,3104205,Brasil,8,1,11
8040,4,FUNDACAO EDUCACIONAL E CULTURAL PROFESSOR ROULIEN RIBEIRO LIMA,3104205,Brasil,8,1,11
7643,4,RADIO EDUCADORA DE ARCOS LTDA,3104205,Brasil,8,1,11
7619,4,RADIO IPE LTDA,3104205,Brasil,8,1,11
9341,4,FM RADIO INDEPENDENTE DE ARCOVERDE LTDA,2601201,Brasil,8,1,11
9336,4,FUNDACAO JOFECO E COMUNICACAO,2601201,Brasil,8,1,11
9392,4,RADIODIFUSORA CARDEAL ARCOVERDE LTDA,2601201,Brasil,8,1,11
7546,4,RADIO ZERO FM LTDA,3104304,Brasil,8,1,11
9209,4,EMPRESA DE COMUNICACOES DA PARAIBA LTDA,2501104,Brasil,8,1,11
9157,4,RADIO BRUXAXA LTDA,2501104,Brasil,8,1,11
9121,5,USINA SANTA MARIA S/A,2501104,Brasil,8,1,11
10247,4,RADIO FM COSTA BRANCA LTDA,2401107,Brasil,8,1,11
8784,4,RADIO CLUBE FM ARENAPOLIS LTDA,5101308,Brasil,8,1,11
10362,4,RADIO COLINA DO MACHADINHO LTDA,1100023,Brasil,8,1,11
10354,4,RADIO PLANICIE DE ARIQUEMES LTDA,1100023,Brasil,8,1,11
10388,5,REDE DE COMUNICACAO CIDADE LTDA,1100023,Brasil,8,1,11
10418,5,REDE DE COMUNICACOES SCHWANTES LTDA ME,1100023,Brasil,8,1,11
10111,4,FUNDACAO DE ARMACAO DOS BUZIOS,3300233,Brasil,8,1,11
10906,4,RADIO DIFUSORA FRONTEIRA LTDA,4301305,Brasil,8,1,11
11903,4,FUNDACAO CULTURAL DE RADIODIFUSAO EDUCATIVA HORIZONTES,3503802,Brasil,8,1,11
11567,4,RADIO SEMANARIO FOLHA DE ARTUR NOGUEIRALTDA,3503802,Brasil,8,1,11
10812,4,RADIO CULTURA DE ARVOREZINHA LTDA,4301404,Brasil,8,1,11
9738,4,JERONIMO T MINAMIHARA & CIA LTDA,4101903,Brasil,8,1,11
11891,4,FUNDACAO EDUCACIONAL DO MUNICÍPIO DE ASSIS,3504008,Brasil,8,1,11
11869,4,FUNDACAO SAO FRANCISCO DE ASSIS,3504008,Brasil,8,1,11
11759,4,RADIO ANTENA JOVEM LTDA,3504008,Brasil,8,1,11
12141,4,RADIO CULTURA DE ASSIS LTDA,3504008,Brasil,8,1,11
11695,4,RADIO DIFUSORA DE ASSIS LTDA,3504008,Brasil,8,1,11
9753,5,FUNDACAO EDUCATIVA CULTURAL E FILANTROPICA MARIA EFIGENIA FERRACINI CAM,4102000,Brasil,8,1,11
9938,4,RADIO JORNAL DE ASSIS CHATEAUBRIAND LTDA,4102000,Brasil,8,1,11
9579,4,RADIO PITIGUARA LTDA,4102000,Brasil,8,1,11
9515,5,TELEVISAO CIDADE DE ASSIS CHATEAUBRIAND S/C,4102000,Brasil,8,1,11
9705,4,RADIO ASTORGA BROADCASTING LTDA,4102109,Brasil,8,1,11
9666,4,RADIO CULTURA DE ASTORGA S C LTDA,4102109,Brasil,8,1,11
9620,4,RADIO FM TURQUESA LTDA,4102109,Brasil,8,1,11
9593,4,RADIO MAIA FM S/C LTDA,4102109,Brasil,8,1,11
11701,4,RADIO DELTA LTDA,3504107,Brasil,8,1,11
11558,4,RADIO TECNICA ATIBAIA LTDA,3504107,Brasil,8,1,11
8971,5,RADIO E TV MANIA LTDA,1500909,Brasil,8,1,11
12229,4,RADIO AURIFLAMA DE COMUNICACAO LTDA,3504206,Brasil,8,1,11
6727,4,AURORA COMUNICACOES LTDA,2301703,Brasil,8,1,11
6716,4,FUNDACAO CULTURAL AURORA DO POVO - FUNCAP,2301703,Brasil,8,1,11
6138,4,IRMAOS THOME LTDA,1300300,Brasil,8,1,11
11756,4,RADIO AVARE LTDA,3504503,Brasil,8,1,11
11597,4,RADIO PANORAMA LTDA,3504503,Brasil,8,1,11
11594,4,RADIO PAULISTA DE AVARE LTDA,3504503,Brasil,8,1,11
11497,4,SISTEMA SUL DE RADIODIFUSAO LTDA,3504503,Brasil,8,1,11
7315,4,RADIO FM NOVO MARANHAO LTDA,2101202,Brasil,8,1,11
7310,4,RADIO JAINARA LTDA,2101202,Brasil,8,1,11
7443,5,TV MEARIM LTDA,2101202,Brasil,8,1,11
8120,4,ASSOC. DA COMUNID. BAEPENDIANA DE SERVICOS E COM. LTDA,3104908,Brasil,8,1,11
7582,4,RADIO RIO VERDE LTDA,3104908,Brasil,8,1,11
10740,4,EMPRESA BAGEENSE DE RADIODIFUSAO LTDA,4301602,Brasil,8,1,11
10901,4,RADIO CLUBE DE BAGE LTDA,4301602,Brasil,8,1,11
10586,4,RADIO FM PAMPA BAGE LTDA,4301602,Brasil,8,1,11
10846,4,RADIO SOCIEDADE DIFUSORA A VOZ DE BAGE LTDA,4301602,Brasil,8,1,11
10781,5,RBS TV BAGE LTDA,4301602,Brasil,8,1,11
10816,4,UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,4301602,Brasil,8,1,11
11210,4,GTOLL TELECOMUNICACOES LTDA,4201950,Brasil,8,1,11
11169,5,FUNDACAO DE RADIODIFUSAO RODESINDO PAVAN,4202008,Brasil,8,1,11
11170,4,FUNDACAO DE RADIODIFUSAO RODESINDO PAVAN,4202008,Brasil,8,1,11
11158,5,FUNDACAO WALDEVINO VIEIRA DE SOUZA,4202008,Brasil,8,1,11
11108,4,RADIO 99 FM LTDA,4202008,Brasil,8,1,11
11300,4,RADIO CAMBORIU LTDA,4202008,Brasil,8,1,11
11049,4,RADIO MENINA DO ATLANTICO FM LTDA,4202008,Brasil,8,1,11
11326,4,RADIO O GURI AM LTDA,4202008,Brasil,8,1,11
11102,4,RADIO ATLANTICO SUL LTDA,4202073,Brasil,8,1,11
7409,4,FUNDACAO PRELAZIA DE BALSAS,2101400,Brasil,8,1,11
7327,4,RADIO CULTURA DE PEDREIRAS LTDA,2101400,Brasil,8,1,11
7300,4,RADIO RIO BALSAS LTDA,2101400,Brasil,8,1,11
7301,5,RADIO RIO BALSAS LTDA,2101400,Brasil,8,1,11
7436,5,RADIOMAR RADIO E TV DO MARANHAO LTDA,2101400,Brasil,8,1,11
7396,5,RADIOVALE-RADIO E TELEVISAO VALE DO FARINHA LTDA,2101400,Brasil,8,1,11
7402,4,RADIOVALE-RADIO E TELEVISAO VALE DO FARINHA LTDA,2101400,Brasil,8,1,11
7288,5,SISTEMA DE TELEVISAO CERRADO LTDA,2101400,Brasil,8,1,11
7657,4,RADIO DIFUSORA DE BAMBUI OM LTDA,3105103,Brasil,8,1,11
7548,4,RADIO WANDER DE ANDRADE LTDA,3105103,Brasil,8,1,11
9231,4,RADIO INTEGRACAO DO BREJO LTDA,2501500,Brasil,8,1,11
9913,4,RADIO CABIUNA LTDA,4102406,Brasil,8,1,11
9542,4,RADIO YARA LTDA,4102406,Brasil,8,1,11
8125,4,ABC RADIO E TELEVISAO LTDA,3105608,Brasil,8,1,11
8007,4,FUNDACAO JOSE BONIFACIO LAFAYETTE DE ANDRADA,3105608,Brasil,8,1,11
8237,5,FUNDACAO JOSE BONIFACIO LAFAYETTE DE ANDRADA,3105608,Brasil,8,1,11
8144,5,FUNDACAO MINAS GERAIS,3105608,Brasil,8,1,11
7973,4,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SUDESTE DE MINAS",3105608,Brasil,8,1,11
8314,4,RADIO BARBACENA LTDA,3105608,Brasil,8,1,11
7670,4,RADIO CORREIO DA SERRA LTDA,3105608,Brasil,8,1,11
6697,4,FUNDACAO FRANCISCO GURGEL CORREA,2301901,Brasil,8,1,11
6763,4,RADIO CETAMA DE BARBALHA S/A,2301901,Brasil,8,1,11
9875,4,RADIO MASTER FM LTDA,4102505,Brasil,8,1,11
9070,4,FUNDACAO BARCARENA DE COMUNICACAO E ASSISTENCIA SOCIAL,1501303,Brasil,8,1,11
11968,4,91 - COMUNICACAO STEREO LTDA,3505203,Brasil,8,1,11
11958,4,BARIRI RADIO CLUBE LTDA,3505203,Brasil,8,1,11
11713,4,RADIO CULTURA DE BARIRI LTDA,3505203,Brasil,8,1,11
12255,4,RADIO EMISSORA DA BARRA LTDA,3505302,Brasil,8,1,11
11600,4,RADIO NOVO SOM DE BARRA BONITA LTDA,3505302,Brasil,8,1,11
6460,4,FUNDACAO ENIVALDO DOS ANJOS,3200904,Brasil,8,1,11
6416,4,RADIO JOVEM BARRA LTDA,3200904,Brasil,8,1,11
6462,4,RADIO SAO FRANCISCO LTDA,3200904,Brasil,8,1,11
8880,4,SOCIEDADE BARRABUGRENSE DE COMUNICACAO LTDA,5101704,Brasil,8,1,11
7313,4,RADIO GUAJAJARA DE BARRA DO CORDA LTDA,2101608,Brasil,8,1,11
7456,5,TVC PUBLICIDADES LTDA,2101608,Brasil,8,1,11
8782,4,RADIO DIFUSORA DE BARRA DO GARCAS LTDA,5101803,Brasil,8,1,11
8868,4,RADIO EMISSORA ARUANA LTDA,5101803,Brasil,8,1,11
8858,5,SART-SISTEMA ARAGUAIA DE RADIO E TELEVISAO LTDA,5101803,Brasil,8,1,11
8906,5,TELEVISAO TAINA-BIU LTDA,5101803,Brasil,8,1,11
6438,5,MUNICÍPIO DE BARRA DO MENDES,2903003,Brasil,8,1,11
6327,4,RADIO BARRA DO MENDES LTDA,2903003,Brasil,8,1,11
6270,4,RADIO GAIVOTA FM DE BARRA DO MENDES LTDA,2903003,Brasil,8,1,11
10195,4,RADIO DIFUSORA VALE DO PARAIBA LTDA,3300308,Brasil,8,1,11
10024,4,SOCIEDADE BARRENSE DE RADIODIFUSAO LTDA,3300308,Brasil,8,1,11
10483,4,SISTEMA TIMBAUVA DE COMUNICACAO LTDA,4301875,Brasil,8,1,11
11409,4,RADIO FM DA ILHA LTDA,2800605,Brasil,8,1,11
10196,4,RADIO DO COMERCIO LTDA,3300407,Brasil,8,1,11
10205,4,RADIO SUL FLUMINENSE LTDA,3300407,Brasil,8,1,11
10146,5,SOCIEDADE DE TELEVISAO SUL FLUMINENSE LTDA,3300407,Brasil,8,1,11
10021,4,SOCIEDADE SUL FLUMINENSE DE RADIODIFUSAO LTDA,3300407,Brasil,8,1,11
11061,4,RADIO FM DA BARRA LTDA,4202107,Brasil,8,1,11
9446,4,RADIO CLUBE DE BARRAS LTDA,2201200,Brasil,8,1,11
6326,4,RADIO BARREIRAS LTDA,2903201,Brasil,8,1,11
6282,4,RADIO FM LIDER LTDA,2903201,Brasil,8,1,11
6218,4,RADIO VALE DO RIO GRANDE LTDA,2903201,Brasil,8,1,11
6569,5,TELEVISAO OESTE BAIANO LTDA,2903201,Brasil,8,1,11
6136,4,PEREIRA E FRANCA LTDA,1300508,Brasil,8,1,11
9287,4,RADIO LITORAL FM LTDA,2601409,Brasil,8,1,11
11894,4,FUNDACAO DE EDUCACAO E TELECOMUNICACAO DE BARRETOS,3505500,Brasil,8,1,11
12321,5,FUNDACAO DE EDUCACAO E TELECOMUNICACAO DE BARRETOS,3505500,Brasil,8,1,11
11857,4,JORNAL DE BARRETOS COMUNICACOES LTDA,3505500,Brasil,8,1,11
12230,4,RADIO BARRETOS LTDA,3505500,Brasil,8,1,11
12150,4,RADIO INDEPENDENTE DE BARRETOS LTDA,3505500,Brasil,8,1,11
11641,4,RADIO JORNAL DE BARRETOS OM LTDA,3505500,Brasil,8,1,11
11513,4,SISTEMA BARRETENSE DE COMUNICACAO E CULTURA LTDA,3505500,Brasil,8,1,11
11957,4,BARRINHA COMUNICACOES LTDA,3505609,Brasil,8,1,11
6762,4,RADIO BOA ESPERANCA LTDA,2302008,Brasil,8,1,11
6630,4,RADIO FM DO BARRO LTDA,2302008,Brasil,8,1,11
12001,5,FUNDACAO GUILHERME MULLER,3505708,Brasil,8,1,5
12208,5,SOCIEDADE DE TELEEDUCACAO COMUNITARIA CULTURAL SAO CAETANO,3505708,Brasil,8,1,5
11979,5,TV MIDIA PUBLICIDADE COMERCIAL LTDA.,3505708,Brasil,8,1,5
11835,4,ORGANIZACAO KIMURA DE RADIODIFUSAO LTDA,3505807,Brasil,8,1,11
11740,4,RADIO CIDADE DE BASTOS LTDA,3505807,Brasil,8,1,11
9413,4,RADIO VITORIA DE BATALHA LTDA,2201507,Brasil,8,1,11
12215,4,FUNDACAO CLARET,3505906,Brasil,8,1,11
12413,5,FUNDACAO CLARET,3505906,Brasil,8,1,11
11682,4,RADIO E TELEVISAO EDUCADORA MUSICA E CULTURA LTDA,3505906,Brasil,8,1,11
12378,5,RADIO E TELEVISAO EDUCADORA MUSICA E CULTURA LTDA,3505906,Brasil,8,1,11
11480,4,SOCIEDADE RADIO DIFUSORA BATATAIS LTDA,3505906,Brasil,8,1,11
6688,4,FUNDACAO SAO MIGUEL,2302107,Brasil,8,1,11
6664,4,PS RADIODIFUSAO LTDA,2302107,Brasil,8,1,11
6774,4,RADIO MACICO DE BATURITE LTDA,2302107,Brasil,8,1,11
6775,4,RADIO MAGUARI DE BATURITE LTDA ME,2302107,Brasil,8,1,11
12211,4,BAURU RADIO CLUBE LTDA,3506003,Brasil,8,1,11
12416,5,FUNDACAO PREVE,3506003,Brasil,8,1,11
11865,4,FUNDACAO VERITAS,3506003,Brasil,8,1,11
11839,4,NSTV SISTEMA DE COMUNICACOES LTDA,3506003,Brasil,8,1,11
11778,4,RADIO 710 DE BAURU LTDA,3506003,Brasil,8,1,11
12228,4,RADIO AURI VERDE DE BAURU LTDA,3506003,Brasil,8,1,11
12239,4,RADIO COMUNICACAO FM STEREO LTDA,3506003,Brasil,8,1,11
12251,4,RADIO E TELEVISAO CAMPESTRE LTDA,3506003,Brasil,8,1,11
12148,4,RADIO FORTALEZA FM BAURU LTDA,3506003,Brasil,8,1,11
11642,4,RADIO JORNAL CIDADE BAURU LTDA,3506003,Brasil,8,1,11
11990,5,TV BAURU S/A,3506003,Brasil,8,1,11
11453,5,TV PREVE LIMITADA,3506003,Brasil,8,1,11
11991,5,TV RECORD DE BAURU LTDA,3506003,Brasil,8,1,11
9136,4,RADIO SANHAUA DE BAYEUX LTDA,2501807,Brasil,8,1,11
9215,4,RADIO SOL MAIOR LTDA,2501807,Brasil,8,1,11
12315,5,FUNDACAO BEBEDOURENSE DE EDUCACAO E CULTURA,3506102,Brasil,8,1,11
12399,4,RADIO BEBEDOURO LTDA,3506102,Brasil,8,1,11
11657,4,RADIO IGUATEMI FREQUENCIA MODULADA STEREO LTDA,3506102,Brasil,8,1,11
11608,4,RADIO NOVA BEBEDOURO LTDA,3506102,Brasil,8,1,11
8701,4,RADIO BELA VISTA LTDA,5002100,Brasil,8,1,11
6477,4,RADIO BRASILEIRA DE BELA VISTA DO PARAISO LTDA,4102802,Brasil,8,1,11
9046,4,A2 COMUNICACOES LTDA,1501402,Brasil,8,1,7
9080,5,BACEX COMERCIO E EXPORTACAO LTDA,1501402,Brasil,8,1,7
9018,4,BELEM RADIODIFUSAO LTDA,1501402,Brasil,8,1,7
9016,4,CARAJAS FM LTDA,1501402,Brasil,8,1,7
9060,4,EMISSORAS RADIO MARAJOARA LTDA,1501402,Brasil,8,1,7
9082,5,EMISSORAS RADIO MARAJOARA LTDA,1501402,Brasil,8,1,7
9051,5,ENGENET ACCESS SERVICOS DE TELECOMUNICACOES LTDA-ME,1501402,Brasil,8,1,7
9013,4,FUNDACAO ALDO CARVALHO DE COMUNICACAO SOCIAL,1501402,Brasil,8,1,7
9011,4,FUNDACAO EDUCATIVA E CULTURAL AMAZONIA VIVA,1501402,Brasil,8,1,7
9010,4,FUNDACAO INSTITUTO PARA O DESENVOLVIMENTO DA AMAZONIA - FIDESA,1501402,Brasil,8,1,7
9008,4,FUNDACAO NAZARE DE COMUNICACAO,1501402,Brasil,8,1,7
9021,5,FUNDACAO NAZARE DE COMUNICACAO,1501402,Brasil,8,1,7
9024,5,FUNDACAO PARAENSE DE RADIODIFUSAO - FUNTELPA,1501402,Brasil,8,1,7
9072,4,FUNDACAO PARAENSE DE RADIODIFUSAO - FUNTELPA,1501402,Brasil,8,1,7
9005,4,G. C. COMUNICACAO LTDA,1501402,Brasil,8,1,7
9084,5,ITAITUBA SISTEMA DE COMUNICACAO LTDA,1501402,Brasil,8,1,7
9088,5,MS SERVICOS DE COMUNICACOES LTDA,1501402,Brasil,8,1,7
8980,4,PROVINCIA FM STEREO LTDA,1501402,Brasil,8,1,7
9031,5,R A W COMUNICACAO E PUBLICIDADE LTDA - EPP,1501402,Brasil,8,1,7
9158,4,RADIO BELEM FM LTDA,2501906,Brasil,8,1,11
8977,4,RADIO CIDADE MORENA FM LTDA,1501402,Brasil,8,1,7
9073,4,RADIO CLUBE DO PARA PRC5 LIMITADA,1501402,Brasil,8,1,7
9116,5,RADIO E TELEVISAO MARAJOARA LTDA,1501402,Brasil,8,1,7
9048,5,RADIO E TV IMPRENSA LTDA,1501402,Brasil,8,1,7
8970,5,RADIO E TV PARA LTDA,1501402,Brasil,8,1,7
8965,4,RADIO GUAJARA LTDA,1501402,Brasil,8,1,7
9053,5,RADIO GUAJARA LTDA,1501402,Brasil,8,1,7
9074,4,RADIO LIBERAL LTDA,1501402,Brasil,8,1,7
8944,5,RAULAND BELEM SOM LTDA,1501402,Brasil,8,1,7
8945,4,RAULAND BELEM SOM LTDA,1501402,Brasil,8,1,7
9032,5,RBA REDE BRASIL AMAZONIA DE TELEVISAO LTDA,1501402,Brasil,8,1,7
8941,4,REDE DE RADIO E TELEVISAO ESTACAO PARA LTDA,1501402,Brasil,8,1,7
9104,5,REDE IDEAL DE TELEVISAO LTDA,1501402,Brasil,8,1,7
9055,5,REDE NOVO ESTADO DE RADIO E TELEVISAO LTDA,1501402,Brasil,8,1,7
9043,4,REDE UNIAO DE RADIO E TELEVISAO DO PARA LTDA,1501402,Brasil,8,1,7
9028,5,RTP-REDE DE TELEVISAO PARAENSE LTDA,1501402,Brasil,8,1,7
9038,5,SERVISAT RADIODIFUSAO LTDA,1501402,Brasil,8,1,7
9057,5,SISTEMA CARAJAS DE COMUNICACOES LTDA,1501402,Brasil,8,1,7
9029,5,SISTEMA CLUBE DO PARA DE COMUNICACAO LTDA,1501402,Brasil,8,1,7
8937,5,SISTEMA MARATAUIRA DE COMUNICACOES LTDA,1501402,Brasil,8,1,7
8934,4,SISTEMA ROMULO MAIORANA DE RADIODIFUSAO LTDA,1501402,Brasil,8,1,7
9039,5,SISTEMA VALE DO TOCANTINS DE COMUNICACOES LTDA,1501402,Brasil,8,1,7
9040,5,SISTEMA VENEZA DE COMUNICAÇÃO E PUBLICIDADE LTDA - ME,1501402,Brasil,8,1,7
9044,4,SPC - SISTEMA PARAENSE DE COMUNICACOES LTDA,1501402,Brasil,8,1,7
8933,4,TELEVISAO LIBERAL LTDA,1501402,Brasil,8,1,7
9025,5,TELEVISAO LIBERAL LTDA,1501402,Brasil,8,1,7
8931,4,UNIVERSIDADE FEDERAL DO PARA,1501402,Brasil,8,1,7
8930,4,VL RADIODIFUSAO S/C LTDA,1501402,Brasil,8,1,7
9058,5,W M W GONCALVES LTDA-ME,1501402,Brasil,8,1,7
9064,4,W. A. C. RABELO & CIA LTDA,1501402,Brasil,8,1,7
9107,5,W. A. C. RABELO & CIA LTDA,1501402,Brasil,8,1,7
6496,4,RADIO EDUCADORA DE BELEM LTDA,2601607,Brasil,8,1,11
6324,4,RADIO BELO CAMPO LTDA,2903508,Brasil,8,1,11
8130,5,ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS,3106200,Brasil,8,0,9
8105,4,CAETE SISTEMA DE COMUNICACAO LTDA,3106200,Brasil,8,1,9
8230,5,COMPANHIA ENERGETICA DE MINAS GERAIS - CEMIG,3106200,Brasil,8,1,9
8183,5,COMUNICACOES DUNAMIS LTDA,3106200,Brasil,8,1,9
8097,4,DEL REY RADIODIFUSÃO LTDA - EPP,3106200,Brasil,8,1,9
8096,5,DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS,3106200,Brasil,8,1,9
8085,4,EMPRESA MINEIRA DE RADIODIFUSAO SOC LTDA,3106200,Brasil,8,1,9
8535,5,FERTECO MINERACAO S/A,3106200,Brasil,8,1,9
8299,4,FUNDACAO CULTURAL JOAO PAULO II,3106200,Brasil,8,1,9
8184,5,"FUNDACAO DE EDUCACAO, ARTES E CULTURA - FUNDAC",3106200,Brasil,8,1,9
8046,4,FUNDACAO EDUC. CULTURAL CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,3106200,Brasil,8,1,9
8038,4,FUNDACAO EDUCAT. CULTURAL COMUNITARIA DE BELO HORIZONTE,3106200,Brasil,8,1,9
8385,5,FUNDACAO EDUCATIVA E CULTURAL JOAO SOARES LEAL SOBRINHO,3106200,Brasil,8,1,9
8006,4,FUNDACAO L'HERMITAGE,3106200,Brasil,8,1,9
8172,5,FUNDACAO MARIANA RESENDE COSTA,3106200,Brasil,8,1,9
7989,4,FUNDACAO RADIO EDUCATIVA QUADRANGULAR,3106200,Brasil,8,1,9
8187,5,FUNDACAO TV MINAS CULTURAL E EDUCATIVA,3106200,Brasil,8,1,9
7981,4,FUNDACAO VILA RICA DE RADIO E TELEVISAO EDUCATIVA,3106200,Brasil,8,1,9
7982,5,FUNDACAO VILA RICA DE RADIO E TELEVISAO EDUCATIVA,3106200,Brasil,8,1,9
8132,5,GLOBO COMUNICACAO E PARTICIPACOES S. A.,3106200,Brasil,8,1,9
8178,4,GOVERNO DO ESTADO DE MINAS GERAIS - RADIO INCONFIDENCIA LTDA,3106200,Brasil,8,0,9
7975,4,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MINAS GERAIS",3106200,Brasil,8,1,9
