uf,codmun,cidade,pop_tcu_2016,pop_dou_2017,tcg_2016_2017,remanej_limitesmunicip,regiao
ES,3201308,CARIACICA,384621,387368,0.71%,NÃO,Sudeste
ES,3201407,CASTELO,38070,38304,0.61%,NÃO,Sudeste
ES,3201506,COLATINA,123598,124525,0.75%,NÃO,Sudeste
ES,3201605,CONCEIÇÃO DA BARRA,31353,31574,0.70%,NÃO,Sudeste
ES,3201704,CONCEIÇÃO DO CASTELO,12856,12944,0.68%,NÃO,Sudeste
ES,3201803,DIVINO DE SÃO LOURENÇO,4630,4612,-0.39%,NÃO,Sudeste
ES,3201902,DOMINGOS MARTINS,34589,34757,0.49%,NÃO,Sudeste
ES,3202009,DORES DO RIO PRETO,6920,6949,0.42%,NÃO,Sudeste
ES,3202108,ECOPORANGA,24243,24217,-0.11%,NÃO,Sudeste
ES,3202207,FUNDÃO,20376,20757,1.87%,NÃO,Sudeste
ES,3202256,GOVERNADOR LINDENBERG,12444,12600,1.25%,NÃO,Sudeste
ES,3202306,GUAÇUÍ,30946,31201,0.82%,NÃO,Sudeste
ES,3202405,GUARAPARI,121506,123166,1.37%,NÃO,Sudeste
ES,3202454,IBATIBA,25567,25882,1.23%,NÃO,Sudeste
ES,3202504,IBIRAÇU,12471,12581,0.88%,NÃO,Sudeste
ES,3202553,IBITIRAMA,9379,9373,-0.06%,NÃO,Sudeste
ES,3202603,ICONHA,13904,14016,0.81%,NÃO,Sudeste
ES,3202652,IRUPI,13240,13380,1.06%,NÃO,Sudeste
ES,3202702,ITAGUAÇU,14822,14815,-0.05%,NÃO,Sudeste
ES,3202801,ITAPEMIRIM,34585,34628,0.12%,SIM,Sudeste
ES,3202900,ITARANA,11259,11231,-0.25%,NÃO,Sudeste
ES,3203007,IÚNA,29743,29896,0.51%,NÃO,Sudeste
ES,3203056,JAGUARÉ,29150,29642,1.69%,NÃO,Sudeste
ES,3203106,JERÔNIMO MONTEIRO,11957,12036,0.66%,NÃO,Sudeste
ES,3203130,JOÃO NEIVA,17096,17168,0.42%,NÃO,Sudeste
ES,3203163,LARANJA DA TERRA,11447,11457,0.09%,NÃO,Sudeste
ES,3203205,LINHARES,166491,169048,1.54%,SIM,Sudeste
ES,3203304,MANTENÓPOLIS,15272,15419,0.96%,NÃO,Sudeste
ES,3203320,MARATAÍZES,38301,38670,0.96%,NÃO,Sudeste
ES,3203346,MARECHAL FLORIANO,16339,16545,1.26%,NÃO,Sudeste
ES,3203353,MARILÂNDIA,12479,12602,0.99%,NÃO,Sudeste
ES,3203403,MIMOSO DO SUL,27369,27388,0.07%,NÃO,Sudeste
ES,3203502,MONTANHA,19309,19391,0.42%,NÃO,Sudeste
ES,3203601,MUCURICI,5873,5861,-0.20%,NÃO,Sudeste
ES,3203700,MUNIZ FREIRE,18826,18745,-0.43%,NÃO,Sudeste
ES,3203809,MUQUI,15717,15806,0.57%,NÃO,Sudeste
ES,3203908,NOVA VENÉCIA,50647,50991,0.68%,NÃO,Sudeste
ES,3204005,PANCAS,23559,23697,0.59%,NÃO,Sudeste
ES,3204054,PEDRO CANÁRIO,26336,26537,0.76%,NÃO,Sudeste
ES,3204104,PINHEIROS,26863,27130,0.99%,NÃO,Sudeste
ES,3204203,PIÚMA,21030,21336,1.46%,NÃO,Sudeste
ES,3204252,PONTO BELO,7826,7901,0.96%,NÃO,Sudeste
ES,3204302,PRESIDENTE KENNEDY,11396,11742,3.04%,SIM,Sudeste
ES,3204351,RIO BANANAL,19321,19457,0.70%,NÃO,Sudeste
ES,3204401,RIO NOVO DO SUL,12070,12095,0.21%,NÃO,Sudeste
ES,3204500,SANTA LEOPOLDINA,12887,12889,0.02%,NÃO,Sudeste
ES,3204559,SANTA MARIA DE JETIBÁ,39396,39928,1.35%,NÃO,Sudeste
ES,3204609,SANTA TERESA,23882,24025,0.60%,NÃO,Sudeste
ES,3204658,SÃO DOMINGOS DO NORTE,8764,8818,0.62%,NÃO,Sudeste
ES,3204708,SÃO GABRIEL DA PALHA,36858,37375,1.40%,NÃO,Sudeste
ES,3204807,SÃO JOSÉ DO CALÇADO,11024,11036,0.11%,NÃO,Sudeste
ES,3204906,SÃO MATEUS,126437,128449,1.59%,SIM,Sudeste
ES,3204955,SÃO ROQUE DO CANAÃ,12483,12579,0.77%,NÃO,Sudeste
ES,3205002,SERRA,494109,502618,1.72%,NÃO,Sudeste
ES,3205010,SOORETAMA,28509,29038,1.86%,NÃO,Sudeste
ES,3205036,VARGEM ALTA,21396,21584,0.88%,NÃO,Sudeste
ES,3205069,VENDA NOVA DO IMIGRANTE,24165,24575,1.70%,NÃO,Sudeste
ES,3205101,VIANA,75652,76776,1.49%,NÃO,Sudeste
ES,3205150,VILA PAVÃO,9414,9459,0.48%,NÃO,Sudeste
ES,3205176,VILA VALÉRIO,14677,14697,0.14%,NÃO,Sudeste
ES,3205200,VILA VELHA,479664,486388,1.40%,NÃO,Sudeste
ES,3205309,VITÓRIA,359555,363140,1.00%,NÃO,Sudeste
RJ,3300100,ANGRA DOS REIS,191504,194619,1.63%,NÃO,Sudeste
RJ,3300159,APERIBÉ,11160,11292,1.18%,NÃO,Sudeste
RJ,3300209,ARARUAMA,124940,126742,1.44%,SIM,Sudeste
RJ,3300225,AREAL,12058,12143,0.70%,NÃO,Sudeste
RJ,3300233,ARMAÇÃO DOS BÚZIOS,31674,32260,1.85%,NÃO,Sudeste
RJ,3300258,ARRAIAL DO CABO,29077,29304,0.78%,SIM,Sudeste
RJ,3300308,BARRA DO PIRAÍ,97152,97460,0.32%,SIM,Sudeste
RJ,3300407,BARRA MANSA,180126,179451,-0.37%,SIM,Sudeste
RJ,3300456,BELFORD ROXO,494141,495783,0.33%,NÃO,Sudeste
RJ,3300506,BOM JARDIM,26424,26566,0.54%,NÃO,Sudeste
RJ,3300605,BOM JESUS DO ITABAPOANA,36031,36068,0.10%,SIM,Sudeste
RJ,3300704,CABO FRIO,212289,216030,1.76%,SIM,Sudeste
RJ,3300803,CACHOEIRAS DE MACACU,56603,57048,0.79%,SIM,Sudeste
RJ,3300902,CAMBUCI,14824,15124,2.02%,SIM,Sudeste
RJ,3300936,CARAPEBUS,15293,15568,1.80%,NÃO,Sudeste
RJ,3300951,COMENDADOR LEVY GASPARIAN,8255,8336,0.98%,SIM,Sudeste
RJ,3301009,CAMPOS DOS GOYTACAZES,487186,490288,0.64%,NÃO,Sudeste
RJ,3301108,CANTAGALO,19727,19697,-0.15%,NÃO,Sudeste
RJ,3301157,CARDOSO MOREIRA,12538,12519,-0.15%,NÃO,Sudeste
RJ,3301207,CARMO,18322,18264,-0.32%,SIM,Sudeste
RJ,3301306,CASIMIRO DE ABREU,41167,41999,2.02%,NÃO,Sudeste
RJ,3301405,CONCEIÇÃO DE MACABU,22315,22461,0.65%,NÃO,Sudeste
RJ,3301504,CORDEIRO,21158,21250,0.43%,NÃO,Sudeste
RJ,3301603,DUAS BARRAS,11145,11169,0.22%,NÃO,Sudeste
RJ,3301702,DUQUE DE CAXIAS,886917,890997,0.46%,SIM,Sudeste
RJ,3301801,ENGENHEIRO PAULO DE FRONTIN,13521,13576,0.41%,NÃO,Sudeste
RJ,3301850,GUAPIMIRIM,57105,57921,1.43%,SIM,Sudeste
RJ,3301876,IGUABA GRANDE,26430,26936,1.91%,SIM,Sudeste
RJ,3301900,ITABORAÍ,230786,232394,0.70%,SIM,Sudeste
RJ,3302007,ITAGUAÍ,120855,122369,1.25%,SIM,Sudeste
RJ,3302056,ITALVA,14647,14723,0.52%,NÃO,Sudeste
RJ,3302106,ITAOCARA,22736,22694,-0.18%,NÃO,Sudeste
RJ,3302205,ITAPERUNA,99504,99997,0.50%,SIM,Sudeste
RJ,3302254,ITATIAIA,30475,30703,0.75%,NÃO,Sudeste
RJ,3302270,JAPERI,100562,101237,0.67%,NÃO,Sudeste
RJ,3302304,LAJE DO MURIAÉ,7257,7217,-0.55%,NÃO,Sudeste
RJ,3302403,MACAÉ,239471,244139,1.95%,SIM,Sudeste
RJ,3302452,MACUCO,5417,5434,0.31%,NÃO,Sudeste
RJ,3302502,MAGÉ,236319,237420,0.47%,NÃO,Sudeste
RJ,3302601,MANGARATIBA,41557,42415,2.06%,SIM,Sudeste
RJ,3302700,MARICÁ,149876,153008,2.09%,SIM,Sudeste
RJ,3302809,MENDES,18111,18123,0.07%,NÃO,Sudeste
RJ,3302858,MESQUITA,171020,171280,0.15%,NÃO,Sudeste
RJ,3302908,MIGUEL PEREIRA,24855,24871,0.06%,SIM,Sudeste
RJ,3303005,MIRACEMA,26607,26551,-0.21%,NÃO,Sudeste
RJ,3303104,NATIVIDADE,14986,14960,-0.17%,NÃO,Sudeste
RJ,3303203,NILÓPOLIS,158319,158329,0.01%,NÃO,Sudeste
RJ,3303302,NITERÓI,497883,499028,0.23%,NÃO,Sudeste
RJ,3303401,NOVA FRIBURGO,185102,185381,0.15%,SIM,Sudeste
RJ,3303500,NOVA IGUAÇU,797435,798647,0.15%,NÃO,Sudeste
RJ,3303609,PARACAMBI,50071,50447,0.75%,NÃO,Sudeste
RJ,3303708,PARAÍBA DO SUL,42737,42922,0.43%,NÃO,Sudeste
RJ,3303807,PARATY,40975,41454,1.17%,NÃO,Sudeste
RJ,3303856,PATY DO ALFERES,26939,26991,0.19%,SIM,Sudeste
RJ,3303906,PETRÓPOLIS,298158,298235,0.03%,SIM,Sudeste
RJ,3303955,PINHEIRAL,24076,24282,0.86%,SIM,Sudeste
RJ,3304003,PIRAÍ,28088,28222,0.48%,SIM,Sudeste
RJ,3304102,PORCIÚNCULA,18156,18248,0.51%,NÃO,Sudeste
RJ,3304110,PORTO REAL,18552,18829,1.49%,NÃO,Sudeste
RJ,3304128,QUATIS,13666,13785,0.87%,NÃO,Sudeste
RJ,3304144,QUEIMADOS,144525,145386,0.60%,NÃO,Sudeste
RJ,3304151,QUISSAMÃ,23125,23535,1.77%,NÃO,Sudeste
RJ,3304201,RESENDE,126084,126923,0.67%,NÃO,Sudeste
RJ,3304300,RIO BONITO,57963,58272,0.53%,NÃO,Sudeste
RJ,3304409,RIO CLARO,17850,17988,0.77%,SIM,Sudeste
RJ,3304508,RIO DAS FLORES,8943,8984,0.46%,SIM,Sudeste
RJ,3304524,RIO DAS OSTRAS,136626,141117,3.29%,SIM,Sudeste
RJ,3304557,RIO DE JANEIRO,6498837,6520266,0.33%,NÃO,Sudeste
RJ,3304607,SANTA MARIA MADALENA,10198,10172,-0.25%,NÃO,Sudeste
RJ,3304706,SANTO ANTÔNIO DE PÁDUA,41246,41312,0.16%,NÃO,Sudeste
RJ,3304755,SÃO FRANCISCO DE ITABAPOANA,41240,41191,-0.12%,NÃO,Sudeste
RJ,3304805,SÃO FIDÉLIS,37696,37689,-0.02%,NÃO,Sudeste
RJ,3304904,SÃO GONÇALO,1044058,1049826,0.55%,NÃO,Sudeste
RJ,3305000,SÃO JOÃO DA BARRA,34884,35174,0.83%,NÃO,Sudeste
RJ,3305109,SÃO JOÃO DE MERITI,460541,460461,-0.02%,NÃO,Sudeste
RJ,3305133,SÃO JOSÉ DE UBÁ,7236,6953,-3.91%,SIM,Sudeste
RJ,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,21017,21114,0.46%,NÃO,Sudeste
RJ,3305208,SÃO PEDRO DA ALDEIA,98470,99906,1.46%,SIM,Sudeste
RJ,3305307,SÃO SEBASTIÃO DO ALTO,9075,9094,0.21%,NÃO,Sudeste
RJ,3305406,SAPUCAIA,17604,17765,0.91%,SIM,Sudeste
RJ,3305505,SAQUAREMA,83750,85175,1.70%,SIM,Sudeste
RJ,3305554,SEROPÉDICA,83667,84416,0.90%,NÃO,Sudeste
RJ,3305604,SILVA JARDIM,21279,21253,-0.12%,NÃO,Sudeste
RJ,3305703,SUMIDOURO,15153,15191,0.25%,SIM,Sudeste
RJ,3305752,TANGUÁ,32703,32970,0.82%,NÃO,Sudeste
RJ,3305802,TERESÓPOLIS,174587,176060,0.84%,NÃO,Sudeste
RJ,3305901,TRAJANO DE MORAES,10351,10352,0.01%,NÃO,Sudeste
RJ,3306008,TRÊS RIOS,79230,79402,0.22%,SIM,Sudeste
RJ,3306107,VALENÇA,73997,74237,0.32%,SIM,Sudeste
RJ,3306156,VARRE-SAI,10500,10597,0.92%,NÃO,Sudeste
RJ,3306206,VASSOURAS,35622,35768,0.41%,NÃO,Sudeste
RJ,3306305,VOLTA REDONDA,263659,265201,0.58%,SIM,Sudeste
SP,3504701,BALBINOS,5006,5188,3.64%,NÃO,Sudeste
SP,3519253,IARAS,8230,8484,3.09%,NÃO,Sudeste
SP,3540853,PRACINHA,3659,3768,2.98%,NÃO,Sudeste
SP,3524006,ITUPEVA,55596,57031,2.58%,NÃO,Sudeste
SP,3526506,LAVÍNIA,10876,11156,2.57%,NÃO,Sudeste
SP,3536505,PAULÍNIA,100128,102499,2.37%,NÃO,Sudeste
SP,3506359,BERTIOGA,57942,59297,2.34%,NÃO,Sudeste
SP,3527603,LUÍS ANTÔNIO,13703,14021,2.32%,NÃO,Sudeste
SP,3515152,ENGENHEIRO COELHO,19059,19497,2.30%,NÃO,Sudeste
SP,3519055,HOLAMBRA,13698,14012,2.29%,NÃO,Sudeste
SP,3527306,LOUVEIRA,44904,45922,2.27%,NÃO,Sudeste
SP,3542503,REGINÓPOLIS,8844,9042,2.24%,NÃO,Sudeste
SP,3521002,IPERÓ,34149,34913,2.24%,NÃO,Sudeste
SP,3502754,ARAÇARIGUAMA,20581,21038,2.22%,NÃO,Sudeste
SP,3551405,SERRA AZUL,13516,13810,2.18%,NÃO,Sudeste
SP,3524709,JAGUARIÚNA,53069,54204,2.14%,NÃO,Sudeste
SP,3533205,NOVA INDEPENDÊNCIA,3667,3745,2.13%,NÃO,Sudeste
SP,3507100,BOM JESUS DOS PERDÕES,23530,24023,2.10%,NÃO,Sudeste
SP,3547304,SANTANA DE PARNAÍBA,129261,131887,2.03%,NÃO,Sudeste
SP,3553005,TAGUAÍ,12851,13111,2.02%,NÃO,Sudeste
SP,3556909,VISTA ALEGRE DO ALTO,8171,8335,2.01%,NÃO,Sudeste
SP,3500600,ÁGUAS DE SÃO PEDRO,3205,3268,1.97%,NÃO,Sudeste
SP,3518503,GUAREÍ,17213,17551,1.96%,NÃO,Sudeste
SP,3540754,POTIM,22911,23360,1.96%,NÃO,Sudeste
SP,3533254,NOVAIS,5421,5527,1.96%,NÃO,Sudeste
SP,3507001,BOITUVA,56830,57910,1.90%,NÃO,Sudeste
SP,3525201,JARINU,28012,28540,1.88%,NÃO,Sudeste
SP,3521101,IPEÚNA,7047,7177,1.84%,NÃO,Sudeste
SP,3502903,ARAÇOIABA DA SERRA,31915,32495,1.82%,NÃO,Sudeste
SP,3524501,JACI,6609,6728,1.80%,NÃO,Sudeste
SP,3520509,INDAIATUBA,235367,239602,1.80%,NÃO,Sudeste
SP,3534203,ORINDIÚVA,6614,6731,1.77%,NÃO,Sudeste
SP,3546702,SANTA GERTRUDES,25192,25637,1.77%,NÃO,Sudeste
SP,3540200,PONTAL,46818,47638,1.75%,NÃO,Sudeste
SP,3541000,PRAIA GRANDE,304705,310024,1.75%,NÃO,Sudeste
SP,3520400,ILHABELA,32782,33354,1.74%,NÃO,Sudeste
SP,3513009,COTIA,233696,237750,1.73%,NÃO,Sudeste
SP,3556701,VINHEDO,73855,75129,1.73%,NÃO,Sudeste
SP,3528502,MAIRIPORÃ,93981,95601,1.72%,NÃO,Sudeste
SP,3540903,PRADÓPOLIS,20169,20516,1.72%,NÃO,Sudeste
SP,3520426,ILHA COMPRIDA,10476,10656,1.72%,NÃO,Sudeste
SP,3511508,CERQUILHO,45947,46733,1.71%,NÃO,Sudeste
SP,3500758,ALAMBARI,5658,5754,1.70%,NÃO,Sudeste
SP,3524907,JAMBEIRO,6200,6305,1.69%,NÃO,Sudeste
SP,3534757,OUROESTE,9733,9897,1.68%,NÃO,Sudeste
SP,3503802,ARTUR NOGUEIRA,51126,51986,1.68%,NÃO,Sudeste
SP,3512803,COSMÓPOLIS,67960,69086,1.66%,NÃO,Sudeste
SP,3531100,MONGAGUÁ,53384,54257,1.64%,NÃO,Sudeste
SP,3556453,VARGEM GRANDE PAULISTA,49542,50346,1.62%,NÃO,Sudeste
SP,3531803,MONTE MOR,56335,57240,1.61%,NÃO,Sudeste
SP,3506904,BOFETE,11059,11236,1.60%,NÃO,Sudeste
SP,3511904,CLEMENTINA,8124,8254,1.60%,NÃO,Sudeste
SP,3532702,NIPOÃ,4916,4994,1.59%,NÃO,Sudeste
SP,3528700,MARABÁ PAULISTA,5524,5611,1.57%,NÃO,Sudeste
SP,3541802,QUEIROZ,3217,3267,1.55%,NÃO,Sudeste
SP,3535101,PALMARES PAULISTA,12536,12730,1.55%,NÃO,Sudeste
SP,3514601,DUMONT,9325,9468,1.53%,NÃO,Sudeste
SP,3521408,IRACEMÁPOLIS,22914,23264,1.53%,NÃO,Sudeste
SP,3556206,VALINHOS,122163,124024,1.52%,NÃO,Sudeste
SP,3521150,IPIGUÁ,5101,5178,1.51%,NÃO,Sudeste
SP,3556107,VALENTIM GENTIL,12610,12800,1.51%,NÃO,Sudeste
SP,3504404,AVANHANDAVA,12918,13112,1.50%,NÃO,Sudeste
SP,3510500,CARAGUATATUBA,115071,116786,1.49%,NÃO,Sudeste
SP,3550704,SÃO SEBASTIÃO,84294,85538,1.48%,NÃO,Sudeste
SP,3525854,JUMIRIM,3190,3237,1.47%,NÃO,Sudeste
SP,3532900,NOVA EUROPA,10599,10755,1.47%,NÃO,Sudeste
SP,3517505,GUAPIAÇU,20340,20637,1.46%,NÃO,Sudeste
SP,3539103,PIRAPORA DO BOM JESUS,17913,18174,1.46%,NÃO,Sudeste
SP,3503901,ARUJÁ,85199,86430,1.44%,NÃO,Sudeste
SP,3504602,BADY BASSITT,16604,16843,1.44%,NÃO,Sudeste
SP,3519071,HORTOLÂNDIA,219039,222186,1.44%,NÃO,Sudeste
SP,3509205,CAJAMAR,72875,73921,1.44%,NÃO,Sudeste
SP,3556354,VARGEM,10000,10143,1.43%,NÃO,Sudeste
SP,3508405,CABREÚVA,47210,47877,1.41%,NÃO,Sudeste
SP,3544004,RIO DAS PEDRAS,33464,33935,1.41%,NÃO,Sudeste
SP,3555356,UBARANA,5996,6080,1.40%,NÃO,Sudeste
SP,3510153,CANITAR,4956,5025,1.39%,NÃO,Sudeste
SP,3540507,PORANGABA,9434,9565,1.39%,NÃO,Sudeste
SP,3533304,NOVA LUZITÂNIA,3899,3953,1.38%,NÃO,Sudeste
SP,3523404,ITATIBA,114912,116503,1.38%,NÃO,Sudeste
SP,3527009,LINDÓIA,7591,7695,1.37%,NÃO,Sudeste
SP,3502309,ANHEMBI,6397,6484,1.36%,NÃO,Sudeste
SP,3541901,QUELUZ,12777,12949,1.35%,NÃO,Sudeste
SP,3529500,MENDONÇA,5232,5302,1.34%,NÃO,Sudeste
SP,3552809,TABOÃO DA SERRA,275948,279634,1.34%,NÃO,Sudeste
SP,3522505,ITAPEVI,226488,229502,1.33%,NÃO,Sudeste
SP,3544202,RIOLÂNDIA,11928,12086,1.32%,NÃO,Sudeste
SP,3532801,NOVA ALIANÇA,6645,6733,1.32%,NÃO,Sudeste
SP,3522000,ITAJU,3655,3703,1.31%,NÃO,Sudeste
SP,3507803,BRODOWSKI,23780,24092,1.31%,NÃO,Sudeste
SP,3510302,CAPELA DO ALTO,19747,20005,1.31%,NÃO,Sudeste
SP,3552403,SUMARÉ,269522,273007,1.29%,NÃO,Sudeste
SP,3525102,JARDINÓPOLIS,42358,42904,1.29%,NÃO,Sudeste
SP,3541653,QUADRA,3634,3680,1.27%,NÃO,Sudeste
SP,3545159,SALTINHO,7919,8019,1.26%,NÃO,Sudeste
SP,3501707,AMÉRICO BRASILIENSE,38701,39189,1.26%,NÃO,Sudeste
SP,3533403,NOVA ODESSA,57504,58227,1.26%,NÃO,Sudeste
SP,3516408,FRANCO DA ROCHA,147650,149502,1.25%,NÃO,Sudeste
SP,3556305,VALPARAÍSO,25316,25632,1.25%,NÃO,Sudeste
SP,3509007,CAIEIRAS,97016,98223,1.24%,NÃO,Sudeste
SP,3535002,PALESTINA,12388,12542,1.24%,NÃO,Sudeste
SP,3509957,CANAS,4914,4975,1.24%,NÃO,Sudeste
SP,3539608,PLANALTO,5005,5067,1.24%,NÃO,Sudeste
SP,3514924,ELISIÁRIO,3494,3537,1.23%,NÃO,Sudeste
SP,3519105,IACANGA,11206,11343,1.22%,NÃO,Sudeste
SP,3522109,ITANHAÉM,97439,98629,1.22%,NÃO,Sudeste
SP,3523602,ITIRAPINA,17377,17589,1.22%,NÃO,Sudeste
SP,3552551,SUZANÁPOLIS,3790,3836,1.21%,NÃO,Sudeste
SP,3511003,CASTILHO,20120,20362,1.20%,NÃO,Sudeste
SP,3511607,CESÁRIO LANGE,17378,17587,1.20%,NÃO,Sudeste
SP,3509106,CAIUÁ,5628,5695,1.19%,NÃO,Sudeste
SP,3557154,ZACARIAS,2605,2636,1.19%,NÃO,Sudeste
SP,3537503,PEREIRAS,8312,8410,1.18%,NÃO,Sudeste
SP,3553955,TARUMÃ,14378,14547,1.18%,NÃO,Sudeste
SP,3512407,CORDEIRÓPOLIS,23517,23793,1.17%,NÃO,Sudeste
SP,3543402,RIBEIRÃO PRETO,674405,682302,1.17%,NÃO,Sudeste
SP,3502002,ANALÂNDIA,4789,4845,1.17%,NÃO,Sudeste
SP,3554953,TUIUTI,6612,6689,1.16%,NÃO,Sudeste
SP,3545506,SANDOVALINA,4126,4174,1.16%,NÃO,Sudeste
SP,3532157,NANTES,3014,3049,1.16%,NÃO,Sudeste
SP,3536406,PAULICÉIA,7065,7147,1.16%,NÃO,Sudeste
SP,3544806,SALES,6074,6144,1.15%,NÃO,Sudeste
SP,3538204,PINHALZINHO,14595,14763,1.15%,NÃO,Sudeste
SP,3551504,SERRANA,43293,43790,1.15%,NÃO,Sudeste
SP,3521309,IPUÃ,15752,15932,1.14%,NÃO,Sudeste
SP,3511300,CEDRAL,8870,8971,1.14%,NÃO,Sudeste
SP,3507456,BOREBI,2548,2577,1.14%,NÃO,Sudeste
SP,3552205,SOROCABA,652481,659871,1.13%,NÃO,Sudeste
SP,3555703,UNIÃO PAULISTA,1773,1793,1.13%,NÃO,Sudeste
SP,3551306,SEBASTIANÓPOLIS DO SUL,3373,3411,1.13%,NÃO,Sudeste
SP,3532009,MORUNGABA,13085,13232,1.12%,NÃO,Sudeste
SP,3544103,RIO GRANDE DA SERRA,48861,49408,1.12%,NÃO,Sudeste
SP,3512506,COROADOS,5820,5885,1.12%,NÃO,Sudeste
SP,3550605,SÃO ROQUE,87506,88473,1.11%,NÃO,Sudeste
SP,3515707,FERRAZ DE VASCONCELOS,186808,188868,1.10%,NÃO,Sudeste
SP,3536109,PARDINHO,6191,6259,1.10%,NÃO,Sudeste
SP,3531407,MONTE APRAZÍVEL,24128,24393,1.10%,NÃO,Sudeste
SP,3528858,MARAPOAMA,2917,2949,1.10%,NÃO,Sudeste
SP,3518305,GUARAREMA,28664,28978,1.10%,NÃO,Sudeste
SP,3542701,RESTINGA,7304,7384,1.10%,NÃO,Sudeste
SP,3525003,JANDIRA,120177,121492,1.09%,NÃO,Sudeste
SP,3537107,PEDREIRA,46094,46598,1.09%,NÃO,Sudeste
SP,3523107,ITAQUAQUECETUBA,356774,360657,1.09%,NÃO,Sudeste
SP,3555406,UBATUBA,87364,88313,1.09%,NÃO,Sudeste
SP,3519501,IBIRAREMA,7459,7540,1.09%,NÃO,Sudeste
SP,3505609,BARRINHA,31579,31921,1.08%,NÃO,Sudeste
SP,3554805,TREMEMBÉ,45414,45904,1.08%,NÃO,Sudeste
SP,3522208,ITAPECERICA DA SERRA,169103,170927,1.08%,NÃO,Sudeste
SP,3527702,LUIZIÂNIA,5573,5633,1.08%,NÃO,Sudeste
SP,3507506,BOTUCATU,141032,142546,1.07%,NÃO,Sudeste
SP,3530607,MOGI DAS CRUZES,429321,433901,1.07%,NÃO,Sudeste
SP,3507605,BRAGANÇA PAULISTA,162435,164163,1.06%,NÃO,Sudeste
SP,3522901,ITAPUÍ,13475,13618,1.06%,NÃO,Sudeste
SP,3516804,GASTÃO VIDIGAL,4634,4683,1.06%,NÃO,Sudeste
SP,3510401,CAPIVARI,53731,54298,1.06%,NÃO,Sudeste
SP,3546306,SANTA CRUZ DAS PALMEIRAS,33106,33455,1.05%,NÃO,Sudeste
SP,3525300,JAÚ,144828,146338,1.04%,NÃO,Sudeste
SP,3532827,NOVA CAMPINA,9406,9504,1.04%,NÃO,Sudeste
SP,3549904,SÃO JOSÉ DOS CAMPOS,695992,703219,1.04%,NÃO,Sudeste
SP,3523503,ITATINGA,19951,20158,1.04%,NÃO,Sudeste
SP,3538006,PINDAMONHANGABA,162327,164000,1.03%,NÃO,Sudeste
SP,3544400,RUBIÁCEA,3015,3046,1.03%,NÃO,Sudeste
SP,3541059,PRATÂNIA,5074,5126,1.02%,NÃO,Sudeste
SP,3551702,SERTÃOZINHO,121412,122643,1.01%,NÃO,Sudeste
SP,3509601,CAMPO LIMPO PAULISTA,81693,82520,1.01%,NÃO,Sudeste
SP,3519303,IBATÉ,33884,34226,1.01%,NÃO,Sudeste
SP,3537602,PERUÍBE,65907,66572,1.01%,NÃO,Sudeste
SP,3554508,TIETÊ,40613,41022,1.01%,NÃO,Sudeste
SP,3506607,BIRITIBA-MIRIM,31479,31793,1.00%,NÃO,Sudeste
SP,3517208,GUAIÇARA,11752,11869,1.00%,NÃO,Sudeste
SP,3547007,SANTA MARIA DA SERRA,5962,6021,0.99%,NÃO,Sudeste
SP,3511409,CERQUEIRA CÉSAR,19304,19495,0.99%,NÃO,Sudeste
SP,3511706,CHARQUEADA,16608,16772,0.99%,NÃO,Sudeste
SP,3551108,SARAPUÍ,9936,10034,0.99%,NÃO,Sudeste
SP,3515004,EMBU DAS ARTES,264448,267054,0.99%,NÃO,Sudeste
SP,3516002,FLÓRIDA PAULISTA,14143,14282,0.98%,NÃO,Sudeste
SP,3505708,BARUERI,264935,267534,0.98%,NÃO,Sudeste
SP,3506409,BILAC,7761,7837,0.98%,NÃO,Sudeste
SP,3516309,FRANCISCO MORATO,169942,171602,0.98%,NÃO,Sudeste
SP,3556503,VÁRZEA PAULISTA,117772,118917,0.97%,NÃO,Sudeste
SP,3553856,TAQUARIVAÍ,5660,5715,0.97%,NÃO,Sudeste
SP,3513207,CRISTAIS PAULISTA,8343,8424,0.97%,NÃO,Sudeste
SP,3501608,AMERICANA,231621,233868,0.97%,NÃO,Sudeste
SP,3546801,SANTA ISABEL,55476,56014,0.97%,NÃO,Sudeste
SP,3519402,IBIRÁ,11980,12096,0.97%,NÃO,Sudeste
SP,3506508,BIRIGUI,119536,120692,0.97%,NÃO,Sudeste
SP,3515194,ESPÍRITO SANTO DO TURVO,4668,4713,0.96%,NÃO,Sudeste
SP,3540259,PONTALINDA,4476,4519,0.96%,NÃO,Sudeste
SP,3502200,ANGATUBA,24400,24634,0.96%,NÃO,Sudeste
SP,3506805,BOCAINA,11926,12040,0.96%,NÃO,Sudeste
SP,3548906,SÃO CARLOS,243765,246088,0.95%,NÃO,Sudeste
SP,3522307,ITAPETININGA,158561,160070,0.95%,NÃO,Sudeste
SP,3554003,TATUÍ,117823,118939,0.95%,NÃO,Sudeste
SP,3535804,PARANAPANEMA,19545,19730,0.95%,NÃO,Sudeste
SP,3552502,SUZANO,288056,290769,0.94%,NÃO,Sudeste
SP,3529401,MAUÁ,457696,462005,0.94%,NÃO,Sudeste
SP,3538105,PINDORAMA,16501,16656,0.94%,NÃO,Sudeste
SP,3541604,PROMISSÃO,39139,39506,0.94%,NÃO,Sudeste
SP,3532207,NARANDIBA,4702,4746,0.94%,NÃO,Sudeste
