id,nome,meio,cidade,uf,estado,regiao,pais,fonte
id319,JORNAL DE SOBRADINHO,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3190,CORREIO CIDADE (EX - CORREIO DE VIDEIRA),Jornal,Videira,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3192,JORNAL FOLHA ( EX - FOLHA DIÁRIO (EX- FOLHA DE VIDEIRA),Jornal,Videira,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3193,O DIARIO,Jornal,Xanxerê,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3194,GAZETA REGIONAL,Jornal,Xanxerê,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3195,FOLHA DO ALTO  IRANI,Jornal,Xanxerê,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3197,CORREIO XAXINENSE,Jornal,Xaxim,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3198,JORNAL DO OESTE,Jornal,Xaxim,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3199,DIÁRIO DATA X (EX DATA X),Jornal,Xaxim,SC,Santa Catarina,Sul,Brasil,Secom/PR
id320,NA BALADA DF,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3204,GAZETANEW,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3205,BLOG PRIMEIRA MÃO,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3206,PORTAL INFONET,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3207,CINFORM,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3208,MAIS ALÔ,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3209,JORNAL DO DIA ON LINE,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id321,JORNAL CAPITAL DO ENTORNO,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3210,BLOG DO MAX,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3211,NE NOTICIAS,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3212,AJN1 - AGÊNCIA JORNAL DE NOTÍCIAS,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3213,CANÇÃO NOVA,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3214,PRODUTORA DE COMUNICAÇÃO,Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3215,JORNAL DA CIDADE.NET (PORTAL JC),Online,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3216,PORTAL SE360,Online,Itabaiana,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3217,LAGARTENSE,Online,Lagarto,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3218,CINFORM,Jornal,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3219,CORREIO DE SERGIPE,Jornal,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id322,DIÁRIO DO PODER,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3221,SUPER POPULAR,Jornal,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3223,GAZETA NEW,Jornal,Aracaju,SE,Sergipe,Nordeste,Brasil,Secom/PR
id3224,TECNOBLOG,Online,Americana,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3225,O LIBERAL,Online,Americana,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3226,HOJEMAIS ANDRADINA,Online,Andradina,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3227,FOLHA DA REGIAO,Online,Araçatuba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3228,O LIBERAL REGIONAL (LR1),Online,Araçatuba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3229,ARARAQUARA NEWS,Online,Araraquara,SP,São Paulo,Sudeste,Brasil,Secom/PR
id323,AO VIVO DE BRASÍLIA,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3230,AFRICAS,Online,Araraquara,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3231,O IMPARCIAL,Online,Araraquara,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3232,PORTAL MORADA,Online,Araraquara,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3233,JORNAL CIDADE NEWS ARARAQUARA,Online,Araraquara,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3234,TRIBUNA IMPRESSA - ARARAQUARA.COM,Online,Araraquara,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3235,DIARIO DE ASSIS,Online,Assis,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3236,ASSISCITY,Online,Assis,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3237,REVISTA AUTO BUS,Online,Atibaia,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3238,CANAL HXD SMART TV,Online,Barueri,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3239,ATRATIVA,Online,Barueri,SP,São Paulo,Sudeste,Brasil,Secom/PR
id324,APARTWEB,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3240,HSM,Online,Barueri,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3241,CATHO ONLINE,Online,Barueri,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3242,UPDATE OR DIE,Online,Barueri,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3243,REACHLOCAL,Online,Barueri,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3244,PAPO FEMININO,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3245,SPORT LIFE,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3246,JOÃOBIDU,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3247,TODATEEN,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3248,GUIA ASTRAL,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3249,CASA LINDA,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id325,BLOG DO KENNEDY,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3250,SHAPE,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3251,JORNAL DA CIDADE (JC NET),Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3252,GUIA DA COZINHA,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3253,GUIA DO TURISTA,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3254,BOM DIA BAURU,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3255,BUSINESS CAIPIRA,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3256,ACONTECE BOTUCATU,Online,Botucatu,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3257,CYCLE WORLD,Online,Cajamar,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3258,PORTAL DA RMC,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3259,CORREIO POPULAR,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id326,PORTAL EBC,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3260,PORTAL TODO DIA,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3261,DIARIO DO POVO,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3262,EMPREENDEMIA,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3263,SAIA DO LUGAR,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3264,FUTEBOL INTERIOR,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3265,RAC,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3266,NOTICIAS AGRICOLAS,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3267,CAMPINAS.COM.BR,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3268,BLOG ALEM DE ECONOMIA,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3269,JORNAL LOCAL,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id327,BRADO NEGRO,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3270,TERRA DA GENTE,Online,Campinas,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3271,CARAGUÁ FM,Online,Caraguatatuba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3272,CARAGUÁ NEWS,Online,Caraguatatuba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3273,RRAURL,Online,Carapicuíba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3274,GAME VICIO,Online,Cardoso,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3275,JORNAL ACONTECE,Online,Catanduva,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3276,BOM DIA CATANDUVA,Online,Catanduva,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3277,JORNAL BRASIL 247,Online,Cotia,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3278,CARGA E TRANSPORTE,Online,Cotia,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3279,REGIAO NOROESTE,Online,Fernandópolis,SP,São Paulo,Sudeste,Brasil,Secom/PR
id328,CORREIO WEB,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3280,PORTAL GCN (COMERCIO DE FRANCA),Online,Franca,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3281,DIARIO DE FRANCA,Online,Franca,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3282,METRO NEWS,Online,Guarulhos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3283,DIARIO DE GUARULHOS,Online,Guarulhos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3284,FOLHA METROPOLITANA,Online,Guarulhos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3285,GUARULHOS WEB,Online,Guarulhos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3286,JORNAL TRIBUNA DE INDAIA ONLINE,Online,Indaiatuba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3287,TRIBUNA DE INDAIÁ,Online,Indaiatuba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3288,CHICO DA BOLÉIA,Online,Itapira,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3289,CENTRAL DO TRANSPORTE,Online,Itapira,SP,São Paulo,Sudeste,Brasil,Secom/PR
id329,MAIS BRASILIA,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3290,ITAPONEWS,Online,Itaporanga,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3291,ITU.COM.BR,Online,Itu,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3292,SUINOCULTURA INDUSTRIAL,Online,Itu,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3293,AVICULTURA INDUSTRIAL,Online,Itu,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3294,BIOMASSA & BIOENERGIA,Online,Itu,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3295,COMERCIO DO JAHU,Online,Jaú,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3296,BOM DIA JUNDIAI,Online,Jundiaí,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3297,BEST RIDERS,Online,Jundiaí,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3298,JORNAL DE JUNDIAI,Online,Jundiaí,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3299,GAZETA DE LIMEIRA,Online,Limeira,SP,São Paulo,Sudeste,Brasil,Secom/PR
id33,FATO AMAZÔNICO,Online,Iranduba,AM,Amazonas,Norte,Brasil,Secom/PR
id330,DICAS DA CAPITAL,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3300,DIARIO DE MARILIA,Online,Marília,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3301,MF RURAL,Online,Marília,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3302,BOM DIA MARILIA,Online,Marília,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3303,TV MOGI NEWS,Online,Mogi das Cruzes,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3304,CLUBE DO JORNALISMO,Online,Mogi das Cruzes,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3305,BOMBARCO,Online,Mogi das Cruzes,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3306,WEB DAT TV,Online,Mogi das Cruzes,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3307,MOGI NEWS,Online,Mogi das Cruzes,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3308,OLHAR DO MESSIAS,Online,Mogi das Cruzes,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3309,O DIARIO (EX-DIARIO DE MOGI),Online,Mogi das Cruzes,SP,São Paulo,Sudeste,Brasil,Secom/PR
id331,SOU BRASILIA,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3310,JORNAL CIDADE DE MOGI GUAÇU,Online,Mogi Guaçu,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3311,PORTAL MOGI GUAÇU,Online,Mogi Guaçu,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3312,SUBMARINO VIAGENS,Online,Osasco,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3313,REDE TV,Online,Osasco,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3314,CARPLACE - PORTAL DO AUTOMÓVEL,Online,Osasco,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3315,O MECANICO,Online,Osasco,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3316,OURINHOS NOTICIAS,Online,Ourinhos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3317,PARAGUACITY,Online,Paraguaçu Paulista,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3318,PORTAL R3,Online,Pindamonhangaba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3319,AGORAVALE,Online,Pindamonhangaba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id332,ESTILOZZO,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3320,A TRIBUNA PIRACICABANA,Online,Piracicaba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3321,GAZETA DE PIRACICABA,Online,Piracicaba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3322,JORNAL DE PIRACICABA,Online,Piracicaba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3323,OESTE NOTICIAS,Online,Presidente Prudente,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3324,O IMPARCIAL,Online,Presidente Prudente,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3325,IFRONTEIRA.COM,Online,Presidente Prudente,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3326,REGISTRO DIÁRIO,Online,Registro,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3327,BLOG DO GALENO RIBEIRÃO,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3328,JORNAL CANA,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3329,REVISTA OPINIÕES,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id333,IGNITIONONE,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3330,RIBEIRAO PRETO ON LINE,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3331,A CIDADE,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3332,GAZETA DE RIBEIRAO,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3333,BLOG DO GALENO,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3334,NA TELINHA,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3335,CINEPOP,Online,Rio Claro,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3336,JORNAL CIDADE DE RIO CLARO,Online,Rio Claro,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3337,GUIA RIO CLARO,Online,Rio Claro,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3338,SBNOTICIAS,Online,Santa Bárbara d`Oeste,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3339,DIARIO DE SANTA BARBARA,Online,Santa Bárbara d`Oeste,SP,São Paulo,Sudeste,Brasil,Secom/PR
id334,AREMAS,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3340,BUSCAPÉ,Online,Santana de Parnaíba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3341,SBA - SISTEMA BRASILEIRO DE AGRONEGOCIO,Online,Santana de Parnaíba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3342,CANAL DO BOI,Online,Santana de Parnaíba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3343,FOLHA PAULISTANA,Online,Santana de Parnaíba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3344,EDITORA CASA DOIS,Online,Santana de Parnaíba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3345,REPORTER DIARIO,Online,Santo André,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3346,NEO MONDO ON LINE,Online,Santo André,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3347,ESTAÇAO NOTICIA,Online,Santo André,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3348,DIARIO REGIONAL,Online,Santo André,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3349,BOM DIA GRANDE ABCD,Online,Santo André,SP,São Paulo,Sudeste,Brasil,Secom/PR
id335,CERRADO MIX,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3350,DIARIO DO LITORAL,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3351,GUIA DO BEBÊ,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3352,REVISTA ECOTURISMO,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3353,MAIS EQUILIBRIO,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3354,SANTA PORTAL,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3355,CYBERCOOK,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3356,PORTOGENTE,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3357,A TRIBUNA,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3358,CYBERDIET,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3359,VILA MULHER,Online,Santos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id336,PAGINA 64,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3360,ABCD MAIOR,Online,São Bernardo do Campo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3362,PORTAL TRANSPORTA BRASIL,Online,São Bernardo do Campo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3363,COSMOPOLITANO,Online,São Bernardo do Campo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3364,MENSAGENS COM AMOR,Online,São Bernardo do Campo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3365,REDE TVT,Online,São Bernardo do Campo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3366,INTERNATIONAL FOREIGN TRADE,Online,São Caetano do Sul,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3367,ROIX,Online,São Caetano do Sul,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3368,TVXTENDER,Online,São Caetano do Sul,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3369,PLANO DE NEGOCIOS,Online,São Carlos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id337,BLOG FERNANDO VASCONCELOS,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3370,PORTAL K3,Online,São Carlos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3371,SAO CARLOS DIA E NOITE,Online,São Carlos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3372,SÃO CARLOS AGORA,Online,São Carlos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3373,DICIONÁRIO INFORMAL,Online,São Carlos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3374,LINKEDIN INTERNACIONAL,Online,São José do Rio Pardo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3375,BOM DIA SAO JOSE DO RIO PRETO,Online,São José do Rio Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3376,KBOING,Online,São José do Rio Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3377,DIARIO DA REGIAO,Online,São José do Rio Preto,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3378,MEON - METRÓPOLE ONLINE,Online,São José dos Campos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3379,O VALE,Online,São José dos Campos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id338,PAROUTUDO,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3380,JOGOS DE MENINAS.NET,Online,São José dos Campos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3381,BOM DIA SAO JOSE DOS CAMPOS,Online,São José dos Campos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3382,PAPA JOGOS,Online,São José dos Campos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3383,PORTAL MEON,Online,São José dos Campos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3384,MEGA BRASIL,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3385,PANORAMA BRASIL,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3386,HORA DO POVO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3387,COSMOPOLITAN,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3388,FOX SPORTS,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3389,FLEX FM,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id339,ENCONTRO DE MOTOS,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3390,A REDE,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3391,SUPER SURF,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3392,ZAP,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3393,ALLTV,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3394,ADORO VIAGEM,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3395,MUNDO ESTRANHO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3396,REVISTA VEGETARIANOS,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3397,BRIGHTROLL - REDE DE CONTEÚDO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3398,OFICINA DA MODA,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3399,CLAUDIA,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id34,BRASIL NORTE COMUNICAÇÃO,Online,Manaus,AM,Amazonas,Norte,Brasil,Secom/PR
id340,JORNAL DO PLANO PILOTO,Jornal,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3400,DIGESTIVO CULTURAL,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3401,CARTA MAIOR,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3402,JALOPNIK,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3403,WETRANSFER,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3404,OLHAR DIGITAL,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3405,INOVA!BR,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3406,DECORAR MAIS POR MENOS,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3407,SIMPLEADS - REDE DE VÍDEO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3408,RH CENTRAL,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3409,EL HOMBRE,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id341,JORNAL BSB CONDOMINIOS,Jornal,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3410,AREAH,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3411,E-PLAYER PERFORM GROUP,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3412,MAP LINK,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3413,PORTAL DE ARTESANATO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3414,MERCADO LIVRE,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3415,MSN,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3416,SPOTIFY INTERNACIONAL,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3417,CASA E JARDIM,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3418,PINIWEB,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3419,WARNER MUSIC,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id342,CEILANDIA NOTICIAS,Jornal,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3420,FOX PLAY,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3421,INFRAESTRUTURA URBANA,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3422,WEBZODES,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3423,DIARIO DE SAO PAULO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3424,OBSERVATORIO DO DIREITO A COMUNICAÇAO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3425,METROPOLITANA FM,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3426,EBIT,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3427,CAZAMBA - REDE DE VÍDEO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3428,REVISTA HOTELARIA,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3429,HOTWORDS,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id343,O DEMOCRATA,Jornal,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Secom/PR
id3430,REVISTA HOSP,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3431,BLOG DO MARCOS GUTERMAN,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
