UF,CÓDIGO MUNICÍPIO,NOME-UF,"2016
(TCU)","2017
(DOU)",TCG 2016-17,"SOFREU REMANEJAMENTO POPULACIONAL DEVIDO A ALTERAÇÃO DE LIMITES ENTRE MUNICÍPIOS, ENTRE 2016 E 2017?"
PE,2606002,Garanhuns-PE,"137,810","138,642",0.60%,NÃO
PE,2606101,Glória do Goitá-PE,"30,324","30,425",0.33%,NÃO
PE,2606200,Goiana-PE,"78,940","79,249",0.39%,NÃO
PE,2606309,Granito-PE,"7,363","7,417",0.73%,NÃO
PE,2606408,Gravatá-PE,"82,579","83,241",0.80%,NÃO
PE,2606507,Iati-PE,"19,056","19,100",0.23%,NÃO
PE,2606606,Ibimirim-PE,"28,798","28,985",0.65%,NÃO
PE,2606705,Ibirajuba-PE,"7,730","7,735",0.06%,NÃO
PE,2606804,Igarassu-PE,"113,956","115,398",1.27%,NÃO
PE,2606903,Iguaracy-PE,"12,156","12,175",0.16%,NÃO
PE,2607000,Inajá-PE,"22,374","22,801",1.91%,NÃO
PE,2607109,Ingazeira-PE,"4,549","4,542",-0.15%,NÃO
PE,2607208,Ipojuca-PE,"92,965","94,533",1.69%,NÃO
PE,2607307,Ipubi-PE,"30,091","30,447",1.18%,NÃO
PE,2607406,Itacuruba-PE,"4,807","4,858",1.06%,NÃO
PE,2607505,Itaíba-PE,"26,362","26,314",-0.18%,NÃO
PE,2607604,Ilha de Itamaracá-PE,"25,346","25,789",1.75%,NÃO
PE,2607653,Itambé-PE,"36,299","36,320",0.06%,NÃO
PE,2607703,Itapetim-PE,"13,708","13,638",-0.51%,NÃO
PE,2607752,Itapissuma-PE,"26,073","26,338",1.02%,NÃO
PE,2607802,Itaquitinga-PE,"16,806","16,859",0.32%,NÃO
PE,2607901,Jaboatão dos Guararapes-PE,"691,125","695,956",0.70%,NÃO
PE,2607950,Jaqueira-PE,"11,649","11,634",-0.13%,NÃO
PE,2608008,Jataúba-PE,"16,943","17,026",0.49%,NÃO
PE,2608057,Jatobá-PE,"14,646","14,703",0.39%,NÃO
PE,2608107,João Alfredo-PE,"33,217","33,485",0.81%,NÃO
PE,2608206,Joaquim Nabuco-PE,"16,004","15,989",-0.09%,NÃO
PE,2608255,Jucati-PE,"11,269","11,334",0.58%,NÃO
PE,2608305,Jupi-PE,"14,620","14,712",0.63%,NÃO
PE,2608404,Jurema-PE,"15,229","15,284",0.36%,NÃO
PE,2608453,Lagoa do Carro-PE,"17,654","17,847",1.09%,NÃO
PE,2608503,Lagoa de Itaenga-PE,"21,308","21,338",0.14%,NÃO
PE,2608602,Lagoa do Ouro-PE,"12,951","13,033",0.63%,NÃO
PE,2608701,Lagoa dos Gatos-PE,"16,190","16,218",0.17%,NÃO
PE,2608750,Lagoa Grande-PE,"25,030","25,294",1.05%,NÃO
PE,2608800,Lajedo-PE,"39,570","39,888",0.80%,NÃO
PE,2608909,Limoeiro-PE,"56,203","56,140",-0.11%,NÃO
PE,2609006,Macaparana-PE,"25,114","25,214",0.40%,NÃO
PE,2609105,Machados-PE,"15,571","15,820",1.60%,NÃO
PE,2609154,Manari-PE,"20,681","21,047",1.77%,NÃO
PE,2609204,Maraial-PE,"11,570","11,433",-1.18%,NÃO
PE,2609303,Mirandiba-PE,"15,185","15,270",0.56%,NÃO
PE,2609402,Moreno-PE,"61,577","62,119",0.88%,NÃO
PE,2609501,Nazaré da Mata-PE,"32,174","32,280",0.33%,NÃO
PE,2609600,Olinda-PE,"390,144","390,771",0.16%,NÃO
PE,2609709,Orobó-PE,"23,717","23,768",0.22%,NÃO
PE,2609808,Orocó-PE,"14,623","14,794",1.17%,NÃO
PE,2609907,Ouricuri-PE,"68,236","68,776",0.79%,NÃO
PE,2610004,Palmares-PE,"62,571","62,832",0.42%,NÃO
PE,2610103,Palmeirina-PE,"7,864","7,761",-1.31%,NÃO
PE,2610202,Panelas-PE,"26,440","26,417",-0.09%,NÃO
PE,2610301,Paranatama-PE,"11,403","11,449",0.40%,NÃO
PE,2610400,Parnamirim-PE,"21,290","21,383",0.44%,NÃO
PE,2610509,Passira-PE,"28,935","28,889",-0.16%,NÃO
PE,2610608,Paudalho-PE,"55,493","55,942",0.81%,NÃO
PE,2610707,Paulista-PE,"325,590","328,353",0.85%,NÃO
PE,2610806,Pedra-PE,"22,455","22,505",0.22%,NÃO
PE,2610905,Pesqueira-PE,"66,524","66,881",0.54%,NÃO
PE,2611002,Petrolândia-PE,"35,731","36,108",1.06%,NÃO
PE,2611101,Petrolina-PE,"337,683","343,219",1.64%,NÃO
PE,2611200,Poção-PE,"11,266","11,268",0.02%,NÃO
PE,2611309,Pombos-PE,"26,902","26,960",0.22%,NÃO
PE,2611408,Primavera-PE,"14,657","14,798",0.96%,NÃO
PE,2611507,Quipapá-PE,"25,686","25,831",0.56%,NÃO
PE,2611533,Quixaba-PE,"6,812","6,802",-0.15%,NÃO
PE,2611606,Recife-PE,"1,625,583","1,633,697",0.50%,NÃO
PE,2611705,Riacho das Almas-PE,"20,286","20,392",0.52%,NÃO
PE,2611804,Ribeirão-PE,"46,877","47,088",0.45%,NÃO
PE,2611903,Rio Formoso-PE,"23,282","23,379",0.42%,NÃO
PE,2612000,Sairé-PE,"10,247","10,065",-1.78%,NÃO
PE,2612109,Salgadinho-PE,"10,588","10,747",1.50%,NÃO
PE,2612208,Salgueiro-PE,"60,117","60,453",0.56%,NÃO
PE,2612307,Saloá-PE,"15,761","15,779",0.11%,NÃO
PE,2612406,Sanharó-PE,"25,521","25,979",1.79%,NÃO
PE,2612455,Santa Cruz-PE,"15,032","15,202",1.13%,NÃO
PE,2612471,Santa Cruz da Baixa Verde-PE,"12,439","12,501",0.50%,NÃO
PE,2612505,Santa Cruz do Capibaribe-PE,"103,660","105,761",2.03%,NÃO
PE,2612554,Santa Filomena-PE,"14,265","14,355",0.63%,NÃO
PE,2612604,Santa Maria da Boa Vista-PE,"41,475","41,652",0.43%,NÃO
PE,2612703,Santa Maria do Cambucá-PE,"13,921","14,013",0.66%,NÃO
PE,2612802,Santa Terezinha-PE,"11,682","11,734",0.45%,NÃO
PE,2612901,São Benedito do Sul-PE,"15,497","15,683",1.20%,NÃO
PE,2613008,São Bento do Una-PE,"58,251","58,824",0.98%,NÃO
PE,2613107,São Caitano-PE,"36,895","37,023",0.35%,NÃO
PE,2613206,São João-PE,"22,518","22,628",0.49%,NÃO
PE,2613305,São Joaquim do Monte-PE,"21,215","21,257",0.20%,NÃO
PE,2613404,São José da Coroa Grande-PE,"20,654","20,963",1.50%,NÃO
PE,2613503,São José do Belmonte-PE,"33,742","33,804",0.18%,NÃO
PE,2613602,São José do Egito-PE,"33,537","33,704",0.50%,NÃO
PE,2613701,São Lourenço da Mata-PE,"111,197","112,099",0.81%,NÃO
PE,2613800,São Vicente Ferrer-PE,"17,834","17,904",0.39%,NÃO
PE,2613909,Serra Talhada-PE,"84,970","85,568",0.70%,NÃO
PE,2614006,Serrita-PE,"19,049","19,080",0.16%,NÃO
PE,2614105,Sertânia-PE,"35,521","35,670",0.42%,NÃO
PE,2614204,Sirinhaém-PE,"44,734","45,263",1.18%,NÃO
PE,2614303,Moreilândia-PE,"11,240","11,238",-0.02%,NÃO
PE,2614402,Solidão-PE,"5,964","5,978",0.23%,NÃO
PE,2614501,Surubim-PE,"63,780","64,373",0.93%,NÃO
PE,2614600,Tabira-PE,"28,132","28,301",0.60%,NÃO
PE,2614709,Tacaimbó-PE,"12,872","12,853",-0.15%,NÃO
PE,2614808,Tacaratu-PE,"25,003","25,368",1.46%,NÃO
PE,2614857,Tamandaré-PE,"22,850","23,100",1.09%,NÃO
PE,2615003,Taquaritinga do Norte-PE,"27,981","28,358",1.35%,NÃO
PE,2615102,Terezinha-PE,"7,089","7,120",0.44%,NÃO
PE,2615201,Terra Nova-PE,"10,313","10,437",1.20%,NÃO
PE,2615300,Timbaúba-PE,"53,328","53,083",-0.46%,NÃO
PE,2615409,Toritama-PE,"43,174","44,189",2.35%,NÃO
PE,2615508,Tracunhaém-PE,"13,643","13,689",0.34%,NÃO
PE,2615607,Trindade-PE,"29,842","30,155",1.05%,NÃO
PE,2615706,Triunfo-PE,"15,235","15,221",-0.09%,NÃO
PE,2615805,Tupanatinga-PE,"26,727","26,990",0.98%,NÃO
PE,2615904,Tuparetama-PE,"8,159","8,169",0.12%,NÃO
PE,2616001,Venturosa-PE,"18,067","18,258",1.06%,NÃO
PE,2616100,Verdejante-PE,"9,471","9,490",0.20%,NÃO
PE,2616183,Vertente do Lério-PE,"7,693","7,641",-0.68%,NÃO
PE,2616209,Vertentes-PE,"20,222","20,460",1.18%,NÃO
PE,2616308,Vicência-PE,"32,296","32,429",0.41%,NÃO
PE,2616407,Vitória de Santo Antão-PE,"136,706","137,578",0.64%,NÃO
PE,2616506,Xexéu-PE,"14,618","14,651",0.23%,NÃO
AL,2700102,Água Branca-AL,"20,422","20,467",0.22%,NÃO
AL,2700201,Anadia-AL,"17,832","17,818",-0.08%,NÃO
AL,2700300,Arapiraca-AL,"232,671","234,185",0.65%,NÃO
AL,2700409,Atalaia-AL,"47,528","47,744",0.45%,NÃO
AL,2700508,Barra de Santo Antônio-AL,"15,909","16,064",0.97%,NÃO
AL,2700607,Barra de São Miguel-AL,"8,336","8,401",0.78%,NÃO
AL,2700706,Batalha-AL,"18,631","18,757",0.68%,NÃO
AL,2700805,Belém-AL,"4,517","4,453",-1.42%,NÃO
AL,2700904,Belo Monte-AL,"6,786","6,797",0.16%,NÃO
AL,2701001,Boca da Mata-AL,"27,498","27,590",0.33%,NÃO
AL,2701100,Branquinha-AL,"10,709","10,675",-0.32%,NÃO
AL,2701209,Cacimbinhas-AL,"10,859","10,897",0.35%,NÃO
AL,2701308,Cajueiro-AL,"21,443","21,526",0.39%,NÃO
AL,2701357,Campestre-AL,"7,002","7,024",0.31%,NÃO
AL,2701407,Campo Alegre-AL,"57,008","57,548",0.95%,NÃO
AL,2701506,Campo Grande-AL,"9,678","9,692",0.14%,NÃO
AL,2701605,Canapi-AL,"17,980","17,983",0.02%,NÃO
AL,2701704,Capela-AL,"17,428","17,354",-0.42%,NÃO
AL,2701803,Carneiros-AL,"9,065","9,155",0.99%,NÃO
AL,2701902,Chã Preta-AL,"7,424","7,427",0.04%,NÃO
AL,2702009,Coité do Nóia-AL,"10,939","10,888",-0.47%,NÃO
AL,2702108,Colônia Leopoldina-AL,"21,786","21,926",0.64%,NÃO
AL,2702207,Coqueiro Seco-AL,"5,895","5,918",0.39%,NÃO
AL,2702306,Coruripe-AL,"57,079","57,498",0.73%,NÃO
AL,2702355,Craíbas-AL,"24,403","24,510",0.44%,NÃO
AL,2702405,Delmiro Gouveia-AL,"52,306","52,597",0.56%,NÃO
AL,2702504,Dois Riachos-AL,"11,219","11,214",-0.04%,NÃO
AL,2702553,Estrela de Alagoas-AL,"18,373","18,435",0.34%,NÃO
AL,2702603,Feira Grande-AL,"22,458","22,481",0.10%,NÃO
AL,2702702,Feliz Deserto-AL,"4,777","4,806",0.61%,NÃO
AL,2702801,Flexeiras-AL,"12,943","12,966",0.18%,NÃO
AL,2702900,Girau do Ponciano-AL,"40,912","41,279",0.90%,NÃO
AL,2703007,Ibateguara-AL,"15,822","15,840",0.11%,NÃO
AL,2703106,Igaci-AL,"26,031","26,022",-0.03%,NÃO
AL,2703205,Igreja Nova-AL,"24,687","24,793",0.43%,NÃO
AL,2703304,Inhapi-AL,"18,637","18,652",0.08%,NÃO
AL,2703403,Jacaré dos Homens-AL,"5,391","5,356",-0.65%,NÃO
AL,2703502,Jacuípe-AL,"7,148","7,135",-0.18%,NÃO
AL,2703601,Japaratinga-AL,"8,403","8,453",0.60%,NÃO
AL,2703700,Jaramataia-AL,"5,685","5,676",-0.16%,NÃO
AL,2703759,Jequiá da Praia-AL,"11,824","11,782",-0.36%,NÃO
AL,2703809,Joaquim Gomes-AL,"24,174","24,280",0.44%,NÃO
AL,2703908,Jundiá-AL,"4,249","4,231",-0.42%,NÃO
AL,2704005,Junqueiro-AL,"25,088","25,093",0.02%,NÃO
AL,2704104,Lagoa da Canoa-AL,"18,256","18,175",-0.44%,NÃO
AL,2704203,Limoeiro de Anadia-AL,"28,793","28,953",0.56%,NÃO
AL,2704302,Maceió-AL,"1,021,709","1,029,129",0.73%,NÃO
AL,2704401,Major Isidoro-AL,"20,126","20,200",0.37%,NÃO
AL,2704500,Maragogi-AL,"32,568","32,940",1.14%,NÃO
AL,2704609,Maravilha-AL,"9,588","9,418",-1.77%,NÃO
AL,2704708,Marechal Deodoro-AL,"51,715","52,260",1.05%,NÃO
AL,2704807,Maribondo-AL,"13,587","13,514",-0.54%,NÃO
AL,2704906,Mar Vermelho-AL,"3,600","3,579",-0.58%,NÃO
AL,2705002,Mata Grande-AL,"25,589","25,589",0.00%,NÃO
AL,2705101,Matriz de Camaragibe-AL,"25,010","25,012",0.01%,NÃO
AL,2705200,Messias-AL,"17,789","17,988",1.12%,NÃO
AL,2705309,Minador do Negrão-AL,"5,419","5,413",-0.11%,NÃO
AL,2705408,Monteirópolis-AL,"7,251","7,260",0.12%,NÃO
AL,2705507,Murici-AL,"28,462","28,579",0.41%,NÃO
AL,2705606,Novo Lino-AL,"12,735","12,821",0.68%,NÃO
AL,2705705,Olho d'Água das Flores-AL,"21,706","21,767",0.28%,NÃO
AL,2705804,Olho d'Água do Casado-AL,"9,381","9,459",0.83%,NÃO
AL,2705903,Olho d'Água Grande-AL,"5,187","5,195",0.15%,NÃO
AL,2706000,Olivença-AL,"11,731","11,772",0.35%,NÃO
AL,2706109,Ouro Branco-AL,"11,589","11,635",0.40%,NÃO
AL,2706208,Palestina-AL,"5,036","5,066",0.60%,NÃO
AL,2706307,Palmeira dos Índios-AL,"74,049","74,208",0.21%,NÃO
AL,2706406,Pão de Açúcar-AL,"24,834","24,792",-0.17%,NÃO
AL,2706422,Pariconha-AL,"10,674","10,684",0.09%,NÃO
AL,2706448,Paripueira-AL,"13,076","13,252",1.35%,NÃO
AL,2706505,Passo de Camaragibe-AL,"15,441","15,461",0.13%,NÃO
AL,2706604,Paulo Jacinto-AL,"7,680","7,679",-0.01%,NÃO
AL,2706703,Penedo-AL,"64,292","64,497",0.32%,NÃO
AL,2706802,Piaçabuçu-AL,"18,043","18,074",0.17%,NÃO
AL,2706901,Pilar-AL,"35,428","35,552",0.35%,NÃO
AL,2707008,Pindoba-AL,"2,954","2,953",-0.03%,NÃO
AL,2707107,Piranhas-AL,"25,130","25,298",0.67%,NÃO
AL,2707206,Poço das Trincheiras-AL,"14,535","14,575",0.28%,NÃO
AL,2707305,Porto Calvo-AL,"27,398","27,501",0.38%,NÃO
AL,2707404,Porto de Pedras-AL,"8,055","7,965",-1.12%,NÃO
AL,2707503,Porto Real do Colégio-AL,"20,268","20,327",0.29%,NÃO
AL,2707602,Quebrangulo-AL,"11,542","11,496",-0.40%,NÃO
AL,2707701,Rio Largo-AL,"75,688","76,019",0.44%,NÃO
AL,2707800,Roteiro-AL,"6,788","6,774",-0.21%,NÃO
AL,2707909,Santa Luzia do Norte-AL,"7,357","7,386",0.39%,NÃO
AL,2708006,Santana do Ipanema-AL,"48,033","48,232",0.41%,NÃO
AL,2708105,Santana do Mundaú-AL,"10,952","10,899",-0.48%,NÃO
AL,2708204,São Brás-AL,"7,046","7,058",0.17%,NÃO
AL,2708303,São José da Laje-AL,"24,140","24,226",0.36%,NÃO
AL,2708402,São José da Tapera-AL,"32,455","32,626",0.53%,NÃO
AL,2708501,São Luís do Quitunde-AL,"34,798","34,961",0.47%,NÃO
AL,2708600,São Miguel dos Campos-AL,"61,204","61,827",1.02%,NÃO
AL,2708709,São Miguel dos Milagres-AL,"7,951","8,022",0.89%,NÃO
AL,2708808,São Sebastião-AL,"34,387","34,551",0.48%,NÃO
AL,2708907,Satuba-AL,"13,824","13,949",0.90%,NÃO
AL,2708956,Senador Rui Palmeira-AL,"13,974","14,036",0.44%,NÃO
AL,2709004,Tanque d'Arca-AL,"6,293","6,270",-0.37%,NÃO
AL,2709103,Taquarana-AL,"20,097","20,205",0.54%,NÃO
AL,2709152,Teotônio Vilela-AL,"44,426","44,666",0.54%,NÃO
AL,2709202,Traipu-AL,"27,938","28,070",0.47%,NÃO
AL,2709301,União dos Palmares-AL,"66,255","66,477",0.34%,NÃO
AL,2709400,Viçosa-AL,"26,176","26,143",-0.13%,NÃO
SE,2800100,Amparo de São Francisco-SE,"2,382","2,390",0.34%,NÃO
SE,2800209,Aquidabã-SE,"21,452","21,589",0.64%,NÃO
SE,2800308,Aracaju-SE,"641,523","650,106",1.34%,NÃO
SE,2800407,Arauá-SE,"10,467","10,362",-1.00%,NÃO
SE,2800506,Areia Branca-SE,"18,329","18,489",0.87%,NÃO
SE,2800605,Barra dos Coqueiros-SE,"29,248","29,807",1.91%,NÃO
SE,2800670,Boquim-SE,"26,856","26,961",0.39%,NÃO
SE,2800704,Brejo Grande-SE,"8,271","8,322",0.62%,NÃO
SE,2801009,Campo do Brito-SE,"17,986","18,111",0.69%,NÃO
SE,2801108,Canhoba-SE,"4,057","4,058",0.02%,NÃO
SE,2801207,Canindé de São Francisco-SE,"28,832","29,372",1.87%,NÃO
SE,2801306,Capela-SE,"33,715","34,050",0.99%,NÃO
SE,2801405,Carira-SE,"21,665","21,842",0.82%,NÃO
SE,2801504,Carmópolis-SE,"15,952","16,275",2.02%,NÃO
SE,2801603,Cedro de São João-SE,"5,912","5,933",0.36%,NÃO
SE,2801702,Cristinápolis-SE,"18,092","18,270",0.98%,NÃO
SE,2801900,Cumbe-SE,"3,999","4,012",0.33%,NÃO
SE,2802007,Divina Pastora-SE,"4,975","5,058",1.67%,NÃO
SE,2802106,Estância-SE,"68,846","69,278",0.63%,NÃO
SE,2802205,Feira Nova-SE,"5,595","5,616",0.38%,NÃO
SE,2802304,Frei Paulo-SE,"15,200","15,349",0.98%,NÃO
SE,2802403,Gararu-SE,"11,730","11,736",0.05%,NÃO
SE,2802502,General Maynard-SE,"3,274","3,315",1.25%,NÃO
SE,2802601,Graccho Cardoso-SE,"5,859","5,870",0.19%,NÃO
SE,2802700,Ilha das Flores-SE,"8,604","8,611",0.08%,NÃO
SE,2802809,Indiaroba-SE,"17,600","17,810",1.19%,NÃO
SE,2802908,Itabaiana-SE,"94,393","95,196",0.85%,NÃO
SE,2803005,Itabaianinha-SE,"41,686","41,961",0.66%,NÃO
SE,2803104,Itabi-SE,"5,002","4,988",-0.28%,NÃO
SE,2803203,Itaporanga d'Ajuda-SE,"33,713","34,101",1.15%,NÃO
SE,2803302,Japaratuba-SE,"18,474","18,656",0.99%,NÃO
SE,2803401,Japoatã-SE,"13,242","13,238",-0.03%,NÃO
SE,2803500,Lagarto-SE,"103,188","104,099",0.88%,NÃO
SE,2803609,Laranjeiras-SE,"29,418","29,700",0.96%,NÃO
SE,2803708,Macambira-SE,"6,873","6,920",0.68%,NÃO
SE,2803807,Malhada dos Bois-SE,"3,673","3,693",0.54%,NÃO
SE,2803906,Malhador-SE,"12,645","12,691",0.36%,NÃO
SE,2804003,Maruim-SE,"17,225","17,297",0.42%,NÃO
SE,2804102,Moita Bonita-SE,"11,416","11,438",0.19%,NÃO
SE,2804201,Monte Alegre de Sergipe-SE,"15,017","15,177",1.07%,NÃO
SE,2804300,Muribeca-SE,"7,662","7,683",0.27%,NÃO
SE,2804409,Neópolis-SE,"18,956","18,953",-0.02%,NÃO
SE,2804458,Nossa Senhora Aparecida-SE,"8,850","8,869",0.21%,NÃO
SE,2804508,Nossa Senhora da Glória-SE,"36,174","36,613",1.21%,NÃO
SE,2804607,Nossa Senhora das Dores-SE,"26,434","26,624",0.72%,NÃO
SE,2804706,Nossa Senhora de Lourdes-SE,"6,512","6,530",0.28%,NÃO
SE,2804805,Nossa Senhora do Socorro-SE,"179,661","181,928",1.26%,NÃO
SE,2804904,Pacatuba-SE,"14,293","14,420",0.89%,NÃO
SE,2805000,Pedra Mole-SE,"3,227","3,254",0.84%,NÃO
SE,2805109,Pedrinhas-SE,"9,523","9,594",0.75%,NÃO
SE,2805208,Pinhão-SE,"6,499","6,556",0.88%,NÃO
SE,2805307,Pirambu-SE,"9,153","9,241",0.96%,NÃO
SE,2805406,Poço Redondo-SE,"34,147","34,529",1.12%,NÃO
SE,2805505,Poço Verde-SE,"23,580","23,740",0.68%,NÃO
SE,2805604,Porto da Folha-SE,"28,615","28,735",0.42%,NÃO
SE,2805703,Propriá-SE,"29,745","29,834",0.30%,NÃO
SE,2805802,Riachão do Dantas-SE,"19,995","20,014",0.10%,NÃO
SE,2805901,Riachuelo-SE,"10,116","10,196",0.79%,NÃO
SE,2806008,Ribeirópolis-SE,"18,503","18,641",0.75%,NÃO
SE,2806107,Rosário do Catete-SE,"10,533","10,699",1.58%,NÃO
SE,2806206,Salgado-SE,"20,126","20,168",0.21%,NÃO
SE,2806305,Santa Luzia do Itanhy-SE,"13,936","14,034",0.70%,NÃO
SE,2806404,Santana do São Francisco-SE,"7,680","7,751",0.92%,NÃO
SE,2806503,Santa Rosa de Lima-SE,"3,926","3,938",0.31%,NÃO
SE,2806602,Santo Amaro das Brotas-SE,"12,086","12,146",0.50%,NÃO
SE,2806701,São Cristóvão-SE,"88,118","89,232",1.26%,NÃO
SE,2806800,São Domingos-SE,"11,053","11,133",0.72%,NÃO
SE,2806909,São Francisco-SE,"3,916","3,983",1.71%,NÃO
SE,2807006,São Miguel do Aleixo-SE,"3,923","3,943",0.51%,NÃO
SE,2807105,Simão Dias-SE,"40,684","40,838",0.38%,NÃO
SE,2807204,Siriri-SE,"8,765","8,851",0.98%,NÃO
SE,2807303,Telha-SE,"3,196","3,221",0.78%,NÃO
SE,2807402,Tobias Barreto-SE,"51,770","52,156",0.75%,NÃO
SE,2807501,Tomar do Geru-SE,"13,204","13,208",0.03%,NÃO
SE,2807600,Umbaúba-SE,"24,832","25,114",1.14%,NÃO
BA,2900108,Abaíra-BA,"9,212","9,199",-0.14%,NÃO
BA,2900207,Abaré-BA,"19,939","20,189",1.25%,NÃO
BA,2900306,Acajutiba-BA,"15,764","15,727",-0.23%,SIM
BA,2900355,Adustina-BA,"17,254","17,349",0.55%,NÃO
BA,2900405,Água Fria-BA,"17,431","17,508",0.44%,NÃO
BA,2900504,Érico Cardoso-BA,"11,405","11,212",-1.69%,SIM
BA,2900603,Aiquara-BA,"4,745","4,725",-0.42%,NÃO
BA,2900702,Alagoinhas-BA,"155,362","155,979",0.40%,SIM
BA,2900801,Alcobaça-BA,"23,331","23,376",0.19%,NÃO
BA,2900900,Almadina-BA,"6,062","5,985",-1.27%,NÃO
BA,2901007,Amargosa-BA,"38,041","38,259",0.57%,NÃO
BA,2901106,Amélia Rodrigues-BA,"26,424","26,409",-0.06%,NÃO
BA,2901155,América Dourada-BA,"16,781","16,798",0.10%,NÃO
BA,2901205,Anagé-BA,"19,824","19,568",-1.29%,NÃO
BA,2901304,Andaraí-BA,"13,732","13,737",0.04%,NÃO
BA,2901353,Andorinha-BA,"15,551","15,490",-0.39%,NÃO
BA,2901403,Angical-BA,"14,707","14,690",-0.12%,NÃO
BA,2901502,Anguera-BA,"11,402","11,481",0.69%,NÃO
BA,2901601,Antas-BA,"19,382","19,569",0.96%,NÃO
BA,2901700,Antônio Cardoso-BA,"12,200","12,208",0.07%,NÃO
BA,2901809,Antônio Gonçalves-BA,"11,989","12,072",0.69%,NÃO
BA,2901908,Aporá-BA,"19,223","18,334",-4.62%,SIM
BA,2901957,Apuarema-BA,"7,745","7,730",-0.19%,NÃO
BA,2902005,Aracatu-BA,"14,023","13,962",-0.43%,NÃO
BA,2902054,Araças-BA,"12,495","12,608",0.90%,SIM
BA,2902104,Araci-BA,"55,637","55,935",0.54%,NÃO
BA,2902203,Aramari-BA,"11,385","11,703",2.79%,SIM
BA,2902252,Arataca-BA,"11,697","11,661",-0.31%,NÃO
BA,2902302,Aratuípe-BA,"9,150","9,171",0.23%,NÃO
BA,2902401,Aurelino Leal-BA,"12,891","12,706",-1.44%,NÃO
BA,2902500,Baianópolis-BA,"14,262","14,323",0.43%,NÃO
BA,2902609,Baixa Grande-BA,"21,393","21,403",0.05%,NÃO
BA,2902658,Banzaê-BA,"13,738","13,765",0.20%,NÃO
BA,2902708,Barra-BA,"54,563","54,915",0.65%,NÃO
BA,2902807,Barra da Estiva-BA,"22,232","22,082",-0.67%,NÃO
BA,2902906,Barra do Choça-BA,"34,421","34,121",-0.87%,NÃO
BA,2903003,Barra do Mendes-BA,"14,570","14,560",-0.07%,NÃO
BA,2903102,Barra do Rocha-BA,"6,338","6,258",-1.26%,NÃO
BA,2903201,Barreiras-BA,"155,519","157,638",1.36%,SIM
BA,2903235,Barro Alto-BA,"15,093","15,217",0.82%,NÃO
BA,2903276,Barrocas-BA,"16,167","16,296",0.80%,NÃO
BA,2903300,Barro Preto-BA,"6,367","6,251",-1.82%,NÃO
BA,2903409,Belmonte-BA,"23,891","24,013",0.51%,NÃO
BA,2903508,Belo Campo-BA,"18,312","18,247",-0.35%,NÃO
BA,2903607,Biritinga-BA,"16,628","16,653",0.15%,NÃO
BA,2903706,Boa Nova-BA,"14,314","14,069",-1.71%,NÃO
BA,2903805,Boa Vista do Tupim-BA,"19,516","19,502",-0.07%,NÃO
BA,2903904,Bom Jesus da Lapa-BA,"70,090","70,618",0.75%,NÃO
BA,2903953,Bom Jesus da Serra-BA,"10,515","10,477",-0.36%,NÃO
BA,2904001,Boninal-BA,"14,675","14,760",0.58%,NÃO
BA,2904050,Bonito-BA,"17,006","17,131",0.74%,NÃO
BA,2904100,Boquira-BA,"22,448","22,464",0.07%,NÃO
BA,2904209,Botuporã-BA,"10,957","10,898",-0.54%,NÃO
BA,2904308,Brejões-BA,"15,166","15,122",-0.29%,NÃO
BA,2904407,Brejolândia-BA,"10,768","10,833",0.60%,NÃO
BA,2904506,Brotas de Macaúbas-BA,"11,049","10,974",-0.68%,NÃO
BA,2904605,Brumado-BA,"69,473","69,677",0.29%,NÃO
BA,2904704,Buerarema-BA,"19,269","19,256",-0.07%,NÃO
BA,2904753,Buritirama-BA,"21,671","21,786",0.53%,NÃO
BA,2904803,Caatiba-BA,"10,044","7,841",-21.93%,SIM
BA,2904852,Cabaceiras do Paraguaçu-BA,"19,199","19,312",0.59%,NÃO
BA,2904902,Cachoeira-BA,"35,013","35,139",0.36%,NÃO
BA,2905008,Caculé-BA,"23,685","23,817",0.56%,NÃO
BA,2905107,Caém-BA,"10,179","10,058",-1.19%,NÃO
BA,2905156,Caetanos-BA,"16,045","16,106",0.38%,NÃO
BA,2905206,Caetité-BA,"52,696","52,853",0.30%,NÃO
BA,2905305,Cafarnaum-BA,"18,917","19,006",0.47%,NÃO
BA,2905404,Cairu-BA,"17,985","18,224",1.33%,NÃO
BA,2905503,Caldeirão Grande-BA,"13,643","13,713",0.51%,NÃO
BA,2905602,Camacan-BA,"33,257","33,310",0.16%,NÃO
BA,2905701,Camaçari-BA,"292,074","296,893",1.65%,NÃO
BA,2905800,Camamu-BA,"36,543","36,644",0.28%,NÃO
BA,2905909,Campo Alegre de Lourdes-BA,"29,994","30,048",0.18%,NÃO
BA,2906006,Campo Formoso-BA,"73,118","73,448",0.45%,NÃO
BA,2906105,Canápolis-BA,"10,146","10,151",0.05%,NÃO
BA,2906204,Canarana-BA,"26,702","26,862",0.60%,NÃO
BA,2906303,Canavieiras-BA,"33,130","33,002",-0.39%,NÃO
BA,2906402,Candeal-BA,"8,894","8,837",-0.64%,NÃO
BA,2906501,Candeias-BA,"89,271","89,707",0.49%,NÃO
BA,2906600,Candiba-BA,"14,732","14,792",0.41%,NÃO
BA,2906709,Cândido Sales-BA,"26,760","26,674",-0.32%,NÃO
BA,2906808,Cansanção-BA,"36,105","36,191",0.24%,NÃO
