ANO,UF,UFN,ESPVIDA,FECTOT,MORT1,MORT5,RAZDEP,SOBRE40,SOBRE60,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_0_BASICO,T_ATRASO_0_FUND,T_ATRASO_0_MED,T_ATRASO_1_BASICO,T_ATRASO_1_FUND,T_ATRASO_1_MED,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_ATRASO_2_MED,T_FBBAS,T_FBFUND,T_FBMED,T_FBPRE,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLPRE,T_FLSUPER,T_FREQ0A3,T_FREQ11A14,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ4A5,T_FREQ4A6,T_FREQ5A6,T_FREQ6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQFUND45,T_FREQMED1824,T_FREQMED614,T_FREQSUPER1517,T_FUND11A13,T_FUND12A14,T_FUND15A17,T_FUND16A18,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED19A21,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,CPR,EMP,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_FORMAL,P_FUND,P_MED,P_SERV,P_SIUP,P_SUPER,P_TRANSF,REN0,REN1,REN2,REN3,REN5,RENOCUP,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,THEILtrab,TRABCC,TRABPUB,TRABSC,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA4A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A14CF,T_M15A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMEMTOT,HOMENS80,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,peso1,PESO1114,PESO1113,PESO1214,peso13,PESO15,peso1517,PESO1524,PESO1618,PESO18,Peso1820,PESO1824,Peso1921,PESO25,peso4,peso5,peso6,PESO610,Peso617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,pesoRUR,pesotot,pesourb,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1991,53,Distrito Federal,68.87,2.33,27.35,31.75,57.01,91.4,78.46,2.43,9.48,4.13,3.54,9.24,4.62,9.85,5.67,11.71,46.19,51.99,56.62,22.77,24.02,29.35,31.04,23.98,14.04,95.59,107.83,55.91,31.19,12.91,83.86,87.68,26.59,31.19,7.21,,92.68,73.54,27.33,8.78,,,44.63,55.55,88.37,84.88,43.42,6.9,,9.88,0.46,0.52,54.46,66.22,31.07,39.38,54.67,52.13,51.22,20.34,27.61,34.28,25.61,36.65,14.27,167.16,300.86,545.9,1238.71,2193.8,0.62,3.99,6.31,14.97,21.57,33.98,43.73,48.15,2.31,65.96,7.33,16.17,34.04,85.92,26.26,17.99,916.0,105.7,4410.89,230.18,404.48,818.88,3020.74,916.85,47.43,89.88,148.59,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,82.3,45.2,98.33,98.26,4.06,,,,11.63,15.15,8.33,,0.23,5.42,16.37,,,0.76,1.74,88496,91055,80098,85046,76198,59789,50953,41619,30725,25734,17301,92955,12043,7748,4257,2615,768550,1918,86336,93144,93640,94499,86536,69427,59246,46137,33867,25353,18268,90466,13291,9166,5809,4045,3314,832544,,,,,36250,144558,110153,106219,103661,1058642,102795,353283,104300,955847,106980,250488,108225,705359,34921,35769,34873,187293,434646,38872,93144,50313,562598,374459,85205,1601094,1515889,,,,,1553351,1551869,0.521,0.376,0.616,0.419,0.731,0.762
2000,11,Rondônia,66.27,2.75,30.38,36.35,60.78,88.95,74.18,3.3,7.85,2.64,2.54,12.97,3.55,14.19,5.54,17.67,49.95,55.77,58.22,21.44,22.21,28.96,28.61,22.02,12.82,86.51,100.71,43.42,23.41,8.17,75.13,82.06,19.5,21.47,3.21,3.41,87.74,63.57,24.47,10.65,28.55,40.21,50.26,63.61,87.57,81.62,33.42,6.32,4.38,8.38,0.39,0.13,53.87,62.16,29.1,35.27,40.83,30.14,26.65,14.38,18.38,16.56,18.19,15.97,2.98,97.6,183.5,294.77,561.71,976.05,0.6,12.6,17.16,29.81,39.21,53.65,64.24,48.96,2.23,64.53,8.19,18.28,35.47,86.67,23.92,15.77,467.16,51.98,2287.04,139.21,235.76,401.44,1507.39,485.82,32.23,73.94,126.3,0.64,34.53,2.57,31.93,13.46,5.56,0.31,39.02,35.11,20.73,37.43,0.48,3.48,8.9,9.06,47.58,75.67,82.75,91.78,,44.44,13.57,45.68,67.04,67.79,71.99,10.38,16.09,21.57,15.23,9.26,9.34,0.57,26.64,5.82,21.51,63.58,54.94,39.74,81.25,83.92,24.46,,57.55,71.45,12.43,51.85,35.86,59.0,0.65,11.3,16.68,18.19,,2.18,16.08,79240,81948,79605,69200,58361,55546,50530,40261,30810,23619,17673,81330,14573,10625,7344,4212,708140,3263,75359,79264,77280,68128,59939,53626,46522,36936,28177,20112,15643,78616,11941,8589,5430,3223,2862,671647,613886,21636,43441,548808,30124,129101,96691,96613,92498,903034,94712,294213,95306,809318,92273,199501,87382,609133,31977,33051,32797,159006,382819,45519,79252,46648,438302,292935,495264,1379787,884523,1064105,159442,95106,809557,1358389,1306211,0.301,0.369,0.537,0.345,0.688,0.654
2000,12,Acre,66.66,3.42,30.36,34.08,74.71,89.67,74.77,3.68,6.77,13.93,11.97,24.49,14.87,26.17,19.06,30.48,42.62,48.12,57.77,19.82,21.11,27.71,37.56,30.77,14.52,89.94,101.99,52.62,27.37,5.85,74.41,78.73,19.43,24.45,2.85,2.89,86.18,69.36,32.82,15.57,32.86,42.39,51.99,62.77,81.6,78.61,40.24,9.14,6.81,11.62,0.44,0.15,41.67,50.42,24.01,30.89,39.71,31.79,28.77,13.37,17.15,17.46,16.98,17.58,3.77,58.95,122.01,213.89,425.56,737.89,0.64,22.99,31.53,44.02,55.64,65.28,75.65,52.38,1.49,67.67,6.51,15.62,32.33,80.23,32.17,20.78,360.63,26.87,1889.01,90.58,164.16,301.3,1220.25,385.57,31.78,65.28,105.12,0.72,28.33,1.65,24.84,12.28,5.67,0.02,40.86,37.73,23.0,47.91,0.65,4.61,6.93,9.23,54.17,79.84,86.43,93.7,,38.1,10.44,31.93,59.77,64.03,70.68,12.4,21.12,27.31,20.55,11.08,12.05,0.55,31.4,6.5,22.96,36.87,30.01,57.51,74.47,75.82,37.3,,61.94,67.14,18.4,54.11,45.62,59.32,0.74,16.83,23.49,22.22,,4.03,24.18,39189,34383,33570,28196,21949,18780,15389,13005,10387,8030,6164,35845,5034,3891,3076,2036,280983,2059,37898,33694,33288,28386,22423,18843,15581,12798,10053,7594,6235,35442,4621,3396,2663,1677,1951,276543,212786,7021,12857,192908,15143,53675,40332,39974,46873,346111,40455,123440,40633,300620,39512,82985,36977,220392,15071,15392,14343,70297,164427,20923,34430,20609,171910,109153,187259,557526,370267,408802,67274,40268,301260,550411,514807,0.318,0.328,0.517,0.325,0.694,0.612
2000,13,Amazonas,66.51,3.45,37.95,46.34,72.63,88.39,74.62,3.26,6.68,11.61,8.02,15.5,8.61,16.51,10.88,19.54,36.17,42.04,52.67,20.5,22.18,32.04,43.33,35.78,15.29,94.29,107.77,52.68,23.47,7.85,75.07,77.53,18.28,20.27,3.13,3.6,87.09,72.65,33.03,12.48,32.66,40.97,49.11,57.68,80.03,78.22,48.48,12.96,9.74,12.84,0.24,0.12,36.15,46.98,22.2,30.11,42.21,37.14,35.2,13.63,19.56,22.48,18.21,23.6,3.38,49.13,107.36,195.21,390.81,732.03,0.67,27.13,36.1,48.5,60.31,68.38,78.77,55.16,1.11,70.29,5.55,13.94,29.71,80.05,39.77,25.34,351.63,19.58,1939.59,77.96,147.56,277.22,1235.81,382.43,30.17,61.81,98.88,0.78,30.79,1.51,24.04,14.32,5.99,0.23,38.27,43.07,29.22,41.27,0.47,4.05,12.21,11.92,53.67,79.0,85.8,93.14,,38.27,8.68,30.08,61.44,65.23,72.37,19.73,23.8,38.61,29.75,18.44,19.21,0.55,25.29,9.56,21.03,54.76,42.34,68.63,78.42,82.15,29.33,,55.87,67.34,19.97,47.0,41.48,56.49,0.79,13.96,22.57,23.29,,4.32,17.85,195532,171551,167073,144454,116232,96648,84359,67091,52265,38171,28369,185710,22565,17144,12121,7887,1414367,7195,191479,168383,167713,145827,117614,94710,82265,64963,49929,36282,28367,180510,22989,17485,12266,8255,9153,1398190,1078399,28974,61415,988010,75672,268576,200920,203116,233832,1713815,204462,625067,201480,1514930,197341,420605,186325,1091201,77507,78940,76208,358638,831676,91294,167585,102190,855173,542794,705335,2812557,2107222,2052775,333944,204192,1514638,2771826,2548547,0.371,0.303,0.515,0.324,0.692,0.608
2000,14,Roraima,67.99,3.22,29.03,33.7,69.7,89.76,78.11,2.6,8.95,3.43,3.15,13.49,4.66,14.83,7.08,18.53,52.1,59.51,53.18,21.7,21.32,30.24,26.2,19.18,16.58,104.46,112.94,77.9,53.88,9.86,86.58,90.32,30.98,49.06,2.99,9.41,94.22,79.86,33.34,17.07,59.92,66.63,74.97,81.57,92.75,89.63,42.33,6.96,5.17,17.11,0.5,0.09,61.42,71.56,36.03,47.27,56.98,42.2,36.83,17.38,23.48,21.82,23.77,21.22,4.07,83.66,170.81,296.72,610.03,983.85,0.61,16.53,22.81,33.56,43.84,53.97,64.98,47.48,1.62,64.3,7.05,17.05,35.7,86.87,26.95,18.25,462.18,37.36,2194.49,125.5,231.16,430.95,1485.9,493.69,29.14,67.37,114.87,0.64,25.56,1.85,17.03,13.21,7.58,0.45,43.62,48.78,28.09,54.27,1.32,4.48,5.16,6.33,42.52,69.74,78.43,91.26,,42.69,8.04,34.79,68.66,72.3,77.45,15.24,34.61,40.06,23.42,13.2,13.04,0.48,20.0,20.09,26.35,63.89,58.54,60.16,86.1,86.03,20.95,,44.98,40.08,7.25,38.42,30.32,48.71,0.71,14.07,21.49,15.58,,2.29,13.97,22268,19779,18848,16075,13470,12386,10929,8830,6859,5040,3360,21172,2597,1764,1214,779,166037,667,22078,19068,18760,16294,13430,11606,10175,7926,5710,3985,2722,20499,2090,1487,1129,699,702,158360,138733,3063,7967,127702,8623,31007,23222,23262,26956,199162,22948,69977,22889,176585,21968,47029,20694,129309,8767,9065,8504,40446,94401,8434,19018,11451,96561,61560,77381,324397,247016,237639,38106,22902,176631,316461,296262,0.422,0.475,0.598,0.457,0.717,0.652
2000,15,Pará,68.49,3.15,33.05,35.6,69.31,90.63,77.67,3.84,6.8,11.49,7.16,16.77,8.84,18.02,11.34,21.29,33.45,38.65,48.17,19.73,21.35,33.13,46.82,40.01,18.7,98.58,113.88,52.09,38.58,5.55,80.45,85.44,15.59,32.04,3.02,6.93,91.18,73.23,32.41,11.32,48.48,56.6,64.69,73.03,88.15,84.45,48.87,10.64,11.25,13.7,0.28,0.16,31.81,42.01,18.88,26.72,39.62,32.5,29.97,11.07,15.84,17.25,14.98,17.75,3.29,61.0,117.13,195.21,366.02,644.58,0.65,22.89,31.44,46.92,59.13,69.77,79.97,54.06,1.82,68.25,7.08,16.09,31.75,80.12,30.56,19.29,335.76,30.6,1815.14,88.18,151.35,262.82,1145.84,351.85,35.0,69.39,108.31,0.74,34.19,2.02,27.36,15.43,5.55,0.69,30.82,36.04,21.16,38.0,0.4,3.81,10.97,10.02,59.76,83.26,88.8,94.49,,38.68,10.35,32.87,59.41,63.16,70.28,13.9,16.57,25.12,22.59,13.04,14.46,0.6,19.56,8.12,26.23,45.66,36.93,61.04,73.81,76.73,39.6,,60.32,51.52,11.85,51.73,44.31,60.88,0.73,12.91,18.2,21.6,,4.31,23.27,396051,382467,371238,312171,252511,214968,185800,155518,125771,96586,75341,389664,60172,44898,31363,19130,3132768,19119,381704,372500,365028,306983,249916,212604,180571,150125,119145,90688,74125,374270,58637,44482,31820,20323,26618,3059539,2400733,77410,147838,2175484,151604,602075,450604,452155,466687,3893847,449010,1355420,447916,3446641,427750,906410,400420,2538965,159464,158444,156416,758382,1809467,237719,372443,223028,1930762,1258857,2071614,6192307,4120693,4642267,747991,449765,3444511,6096379,5817540,0.325,0.316,0.518,0.319,0.725,0.601
2000,16,Amapá,67.68,3.63,31.62,36.35,72.61,90.18,76.81,2.69,8.69,5.29,3.81,12.1,5.21,13.24,7.36,16.41,47.21,54.35,48.3,21.16,20.83,36.71,31.63,24.82,14.99,102.13,110.79,75.34,45.03,7.53,83.89,88.23,26.44,39.45,3.24,4.98,94.08,83.03,38.96,15.96,45.73,54.6,64.25,73.07,90.98,89.03,43.03,7.41,3.75,17.29,0.32,0.11,51.64,61.45,31.18,42.67,55.29,45.03,40.97,17.13,24.83,25.6,24.04,25.91,4.05,76.52,146.65,260.28,529.85,950.02,0.62,17.4,23.77,38.13,48.45,59.32,69.49,49.65,1.97,66.21,7.15,16.39,33.79,81.61,27.79,18.53,424.57,41.77,2107.99,109.95,196.16,369.52,1405.46,439.72,37.05,72.48,114.32,0.7,26.5,1.58,9.53,14.9,7.81,0.66,46.15,50.63,32.48,56.82,0.96,4.96,7.48,2.98,43.21,69.98,79.07,90.34,,37.78,5.24,24.4,58.99,66.5,74.68,19.57,31.04,40.63,31.53,18.31,20.54,0.54,32.07,10.79,26.17,60.91,46.54,65.68,78.85,95.1,28.98,,43.16,54.27,9.02,35.82,30.03,47.07,0.72,11.67,25.63,17.76,,2.49,4.9,34337,29519,28194,24026,20599,17345,14420,11311,8431,5972,4546,31280,3342,2440,1562,977,239453,1152,33383,29266,29242,25384,20955,17141,13832,10649,7907,5513,4297,30040,3270,2485,1630,1015,1570,237579,180774,3047,8450,169277,13623,46688,34887,34960,40547,289126,35072,106846,35007,254135,33261,71774,31461,182318,13550,12865,12777,60552,142312,12830,29262,17801,144866,90248,52349,477032,424683,347406,58199,34636,254571,469729,453546,0.45,0.411,0.577,0.424,0.711,0.638
2000,17,Tocantins,66.28,2.95,36.48,46.98,65.95,89.03,72.31,4.53,7.94,7.03,4.86,18.78,6.93,20.51,9.85,25.03,40.16,46.96,48.82,20.36,21.57,32.36,39.48,31.47,18.83,107.71,121.61,66.41,27.14,7.71,84.66,88.3,21.17,23.77,3.55,4.1,93.5,77.82,35.72,15.4,35.66,48.39,60.17,73.68,90.9,87.6,51.2,12.8,8.2,15.71,0.51,0.27,45.97,56.94,26.14,34.97,45.69,31.35,26.58,14.06,19.52,17.62,18.16,16.99,2.97,61.25,118.52,196.51,372.01,659.81,0.65,22.28,30.5,45.18,57.06,68.45,78.09,54.15,1.58,68.28,6.84,15.96,31.72,83.09,31.68,19.98,344.41,27.25,1864.83,90.46,157.15,271.32,1175.87,367.73,31.13,66.96,108.05,0.73,24.33,2.39,29.33,12.01,8.13,0.3,35.6,37.58,23.19,42.48,0.72,3.72,5.84,10.85,60.3,83.69,88.7,94.34,,41.92,15.74,43.46,64.93,64.2,72.6,14.48,23.37,32.25,20.9,12.53,12.53,0.6,20.21,11.59,30.81,55.73,49.82,45.98,73.68,77.24,19.29,,57.73,64.34,9.1,51.15,43.41,60.7,0.67,12.68,17.32,19.49,,5.05,22.76,68451,70422,68580,57997,46300,41568,36443,30071,25132,20429,16099,68936,13676,10447,7462,4956,591807,4838,65794,68105,66065,56531,45422,41083,35172,28846,22940,18120,14516,65664,12269,9120,6430,4267,4947,565291,485802,21568,36078,428156,26086,111534,83195,84278,80805,749710,82797,249173,82152,666929,77137,166376,72513,500541,27354,27657,27263,133936,328267,52467,68093,40718,365720,243126,297137,1157098,859961,886909,136993,83023,666894,1138386,1066188,0.314,0.366,0.525,0.348,0.688,0.605
2000,21,Maranhão,63.92,3.2,46.53,60.12,72.91,85.18,69.66,4.88,6.87,15.19,11.54,28.39,15.58,30.8,19.94,36.21,33.23,38.95,52.46,18.85,20.83,31.29,47.92,40.23,16.24,101.54,121.58,43.97,47.06,4.36,83.51,87.72,16.32,39.95,1.95,6.41,92.59,75.89,32.36,11.08,55.92,63.23,71.51,78.12,90.17,86.48,54.32,14.52,11.72,12.26,0.27,0.09,34.18,44.36,19.09,25.6,35.97,26.49,23.14,10.61,15.39,15.17,14.52,15.1,1.88,36.85,73.69,129.23,240.97,404.08,0.65,37.21,47.76,62.78,73.86,81.41,88.42,54.45,1.43,68.5,6.52,15.61,31.5,76.56,33.43,21.03,218.27,15.61,1188.41,55.49,99.29,173.44,747.5,232.45,32.75,60.21,88.75,0.75,38.5,1.4,42.99,11.21,5.39,0.26,23.51,29.09,18.63,32.73,0.37,2.19,6.23,17.77,75.7,90.3,93.51,96.88,,38.15,11.41,34.5,60.53,62.04,70.46,11.94,15.63,23.5,20.45,10.86,12.54,0.63,13.57,6.92,21.94,33.09,26.45,57.14,53.4,78.67,26.0,,66.39,44.08,9.83,59.34,55.14,68.83,0.6,12.5,19.15,22.52,,7.6,21.33,350271,370005,359138,275754,198802,169994,150904,128062,108369,88702,72616,342893,63131,50093,34625,24001,2812681,25321,341517,365548,349731,271049,204693,180525,161860,136429,113407,90661,77836,336795,66828,50138,35101,25216,31460,2838794,2160916,83433,153956,1923528,138797,592909,444232,448198,413188,3544321,443375,1255672,435827,3101071,395233,812297,363487,2288694,139803,137067,136189,685265,1721549,275942,365533,219153,1794876,1174117,2287405,5651475,3364070,4277935,731446,446268,3100220,5600368,5258530,0.265,0.338,0.476,0.312,0.649,0.531
2000,22,Piauí,65.55,2.67,41.87,53.92,64.71,86.91,72.8,5.72,6.68,16.11,12.2,30.51,16.94,32.88,20.91,37.97,30.2,35.9,49.48,18.19,20.45,32.77,51.61,43.65,17.75,105.35,127.7,44.87,43.88,8.5,85.89,90.82,14.53,37.98,3.93,9.81,93.54,76.3,34.63,13.01,60.47,67.32,74.58,81.95,92.48,88.12,57.31,14.92,11.95,12.37,0.26,0.19,30.95,40.64,17.06,23.23,32.68,25.05,22.63,9.12,12.92,13.98,12.45,14.32,2.48,42.11,86.28,147.38,288.91,464.16,0.65,32.51,44.28,57.28,70.3,77.6,86.13,54.93,1.52,68.64,6.52,15.57,31.36,71.63,33.69,21.05,254.78,19.39,1399.46,63.68,115.24,201.16,874.42,265.79,33.33,62.34,94.58,0.79,32.54,1.78,36.26,12.07,6.91,0.27,26.56,28.86,18.04,36.13,0.45,3.0,7.43,17.18,75.82,90.13,93.3,96.58,,40.01,11.98,34.66,59.72,61.19,70.01,10.67,12.58,20.64,19.14,9.86,11.74,0.66,16.68,6.89,25.04,48.11,41.2,47.34,66.5,74.48,7.31,,67.99,39.53,7.52,61.12,55.58,69.17,0.46,8.83,15.69,21.62,,7.1,25.52,153461,176263,174688,136206,100686,90451,82732,70195,58943,49896,40129,153509,35001,26483,20914,14335,1398290,14398,148493,173534,170902,139484,107598,98579,90409,77321,65223,53843,44547,149232,39384,29692,23326,15636,17785,1444988,1139562,41662,75565,1022335,58167,283868,210652,213948,181227,1888770,216150,621280,210058,1672636,191949,405130,181487,1267498,62560,63007,58886,305663,805681,162569,173531,107298,973719,663339,1054688,2843278,1788590,2236592,347775,218010,1670807,2815793,2699084,0.251,0.329,0.484,0.301,0.676,0.556
2000,23,Ceará,67.77,2.84,41.43,53.39,65.9,88.49,77.52,6.18,8.22,12.19,9.06,26.54,13.27,28.51,18.81,32.97,42.66,49.33,53.84,20.9,22.17,31.25,36.45,28.5,14.91,104.07,121.99,49.7,57.06,9.67,86.14,90.71,21.18,46.44,4.56,14.05,94.19,78.86,35.25,12.84,70.56,76.04,82.55,87.75,93.59,89.94,50.03,12.19,15.52,11.53,0.35,0.15,48.1,58.68,24.97,33.52,41.57,29.34,25.76,15.07,18.8,16.91,19.22,16.36,3.64,49.13,98.26,170.81,317.21,589.53,0.67,28.11,39.85,51.75,66.09,73.43,83.6,56.46,1.43,70.21,6.22,14.72,29.79,72.0,36.33,22.59,310.21,22.24,1751.54,74.19,131.87,233.71,1089.05,326.33,32.91,63.9,100.15,0.81,27.2,1.94,25.86,14.01,6.46,0.26,33.51,34.67,21.93,38.86,0.41,4.53,12.73,13.31,69.97,86.91,90.81,95.32,,39.89,11.33,35.25,62.97,60.74,71.0,13.43,18.25,27.76,22.14,12.31,13.5,0.66,24.63,5.31,27.84,59.3,49.83,46.62,81.79,88.24,15.33,,62.86,29.44,6.41,54.28,48.39,63.51,0.41,8.73,18.1,20.7,,6.63,11.76,408789,436882,410675,335481,273181,253668,232025,178005,149286,130805,102038,418274,91219,66165,57794,42248,3628474,41939,394419,429674,410693,347258,291575,275526,251067,201080,170144,147940,118956,404231,108886,80343,69251,48614,52530,3802187,2970161,97676,175885,2696601,153587,700710,524446,525049,478082,4937081,499795,1504107,495949,4438597,472189,1004312,442079,3433280,171539,175792,163689,812559,2013064,458867,429662,249306,2573774,1815844,2115343,7430661,5315318,5800777,862096,498931,4439750,7358963,6995428,0.293,0.427,0.541,0.377,0.713,0.588
2000,24,Rio Grande do Norte,66.98,2.54,43.27,56.01,61.31,87.74,75.64,6.4,8.56,11.62,9.0,25.43,12.83,27.21,17.56,31.35,45.18,52.04,57.81,18.47,19.43,28.49,36.36,28.53,13.7,105.03,120.52,60.07,56.93,10.2,86.04,90.54,23.3,47.12,5.17,14.66,94.09,77.96,34.36,11.36,69.56,75.21,81.32,86.75,93.88,89.8,48.2,11.3,12.17,13.49,0.51,0.25,49.1,59.04,27.22,34.98,43.8,32.57,29.33,16.94,21.35,20.3,21.58,20.0,4.64,65.07,120.05,196.51,383.0,700.02,0.64,21.54,31.81,44.89,59.17,68.29,79.61,53.99,1.79,68.4,7.01,16.01,31.6,69.9,30.83,19.53,351.01,31.37,1895.04,91.57,158.09,273.65,1200.37,369.34,33.91,68.91,109.63,0.73,23.06,2.2,21.48,13.94,6.52,0.98,42.78,40.77,28.18,46.0,0.43,6.25,9.68,11.21,65.29,84.81,89.5,94.61,,39.14,8.02,30.0,60.68,58.78,68.76,16.6,27.63,36.43,26.95,15.23,16.9,0.58,31.96,7.01,24.71,67.35,61.05,43.01,92.11,94.09,20.31,,56.78,30.44,6.12,48.57,41.7,59.13,0.58,9.22,14.32,22.41,,6.17,5.91,141940,158119,154962,129642,106715,101945,93149,70660,55281,50426,37930,144904,32716,23573,21929,17101,1359786,18794,136673,155299,153492,130955,111962,108119,100165,77780,62809,57300,45088,140597,40007,29061,25851,19176,22377,1416711,1088090,25009,55676,1007405,54900,255510,191121,192761,166347,1897978,185634,569051,186788,1713331,180240,383417,170073,1329211,57366,61441,57921,281968,723112,177713,155216,92481,983637,699331,739824,2776497,2036673,2211144,311736,185585,1713823,2751562,2615018,0.326,0.436,0.552,0.396,0.7,0.608
2000,25,Paraíba,65.34,2.54,43.3,55.6,63.08,86.59,72.16,7.21,7.33,12.82,11.06,29.71,16.55,31.79,22.06,36.18,35.54,41.5,55.47,18.56,20.55,29.9,45.9,37.96,14.63,105.68,127.7,43.86,49.21,8.66,86.3,91.37,16.76,40.48,4.87,8.92,92.99,74.75,33.67,11.29,61.17,69.41,79.09,86.96,93.13,88.31,54.26,14.23,17.73,10.88,0.37,0.16,35.74,45.67,19.68,26.28,34.97,26.88,24.56,12.31,16.65,16.69,16.28,16.71,5.26,58.56,105.8,176.86,319.65,585.63,0.63,25.17,36.71,49.61,64.23,72.39,82.9,53.02,1.9,67.21,7.32,16.68,32.79,68.89,28.95,18.35,299.09,28.34,1585.63,81.2,139.87,240.98,1005.07,310.66,35.39,67.86,105.14,0.73,24.68,1.89,29.21,12.81,5.97,0.42,36.03,32.39,22.14,41.38,0.52,6.66,9.04,16.11,71.53,87.86,91.61,95.87,,40.5,11.76,34.59,61.47,59.79,69.71,14.36,15.8,28.33,24.28,13.4,16.12,0.58,23.71,8.78,25.02,65.32,60.28,43.11,87.81,94.45,14.53,,65.13,38.83,6.87,57.91,50.59,64.99,0.44,8.08,15.85,22.57,,7.42,5.55,171606,196851,196360,159446,125733,115324,105085,83269,69832,62798,49873,179961,45010,32462,29230,23275,1671978,25863,166715,193046,192429,163671,135029,126791,114185,93452,81450,73317,61605,175431,57367,41855,36470,26970,32064,1771847,1397135,45698,82604,1268833,65589,316637,235751,239998,201256,2360334,236078,711906,236113,2124137,223482,475828,210373,1648379,71476,74336,69421,354316,907031,248329,193119,116744,1237055,880844,996613,3443825,2447212,2749332,388439,238820,2122073,3416589,3289392,0.269,0.367,0.506,0.331,0.672,0.582
2000,26,Pernambuco,67.32,2.48,47.31,54.6,59.36,88.09,75.31,6.14,7.7,13.42,10.8,24.5,13.22,25.97,16.5,29.73,40.82,47.02,56.72,19.48,20.81,29.7,39.7,32.18,13.58,104.76,121.84,56.33,55.28,8.36,84.08,88.73,21.29,41.9,4.6,11.85,91.57,74.17,32.92,11.1,60.31,67.25,74.91,81.89,91.01,86.62,48.34,12.28,16.03,12.77,0.45,0.16,43.47,53.17,25.21,32.3,41.54,32.58,29.94,15.71,20.51,20.41,20.29,20.37,5.5,62.47,117.91,196.51,390.42,725.53,0.66,22.3,33.44,45.27,60.4,67.83,79.83,55.66,1.71,69.79,6.6,15.13,30.21,70.96,33.76,21.16,367.31,31.36,2044.28,89.76,156.67,277.02,1281.75,383.14,34.93,68.5,107.93,0.79,26.24,2.33,23.51,15.34,5.76,0.13,40.18,39.14,26.95,42.93,0.5,6.89,10.2,11.36,64.43,83.69,88.81,94.24,,40.8,10.26,34.01,63.74,60.23,71.77,18.43,22.54,35.07,29.23,17.29,18.97,0.62,30.19,5.7,24.27,66.77,61.85,43.47,84.69,95.45,14.86,,60.19,39.69,8.99,50.81,43.57,59.32,0.49,8.56,17.96,23.17,,6.03,4.55,403995,435341,441311,380942,309245,273790,246625,202276,165290,143506,111049,405352,96437,70544,58193,41365,3826657,41396,393661,428978,438874,389204,333574,304959,277006,230943,195841,168557,137310,395829,122265,92130,73953,50572,58031,4091687,3237558,88226,180699,2968633,158717,699311,521729,526658,475410,5454215,528683,1650331,536473,4926505,516851,1121648,488600,3803927,163529,167129,155708,799060,2027054,486111,428985,263907,2872820,2044755,1860095,7918344,6058249,6320077,860108,531270,4928699,7852016,7527670,0.326,0.398,0.544,0.372,0.705,0.615
