id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte
id2284,Online,PIMENTA VIRTUAL,PIMENTA BUENO,n/d,RO,Rondônia,Norte,Brasil,Secom/PR
id3318,Online,PORTAL R3,PINDAMONHANGABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3319,Online,AGORAVALE,PINDAMONHANGABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4388,Jornal,JORNAL DA CIDADE,PINDAMONHANGABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4389,Jornal,VALE EMPRESARIAL,PINDAMONHANGABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4390,Jornal,TRIBUNA DO NORTE,PINDAMONHANGABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4391,Jornal,O DEMOCRATICO,PINDORAMA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id1768,Jornal,AGORA PARANA,PINHAIS,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR
id1769,Jornal,PINHAIS EM PAGINA,PINHAIS,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR
id5527,Jornal,JORNAL AGORA PARANÁ,PINHAIS,RM Curitiba,PR,Paraná,Sul,Brasil,Adjori-Pr
id5686,Jornal,AGORA PARANÁ,PINHAIS,RM Curitiba,PR,Paraná,Sul,Brasil,Central de Diários
id5467,Jornal,A SUA VOZ,PINHALZINHO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id5468,Jornal,IMPRENSA DO POVO,PINHALZINHO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id2128,Jornal,O PORTAL,PINHEIRAL,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id475,Jornal,O CAPIXABA,PINHEIROS,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id476,Jornal,O PONTO,PINHEIROS,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id477,Jornal,A IMPRENSA,PINHEIROS,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4967,Jornal,INFORME GERAÇÃO,PIQUET CARNEIRO,n/d,CE,Ceará,Nordeste,Brasil,Atlas da Notícia
id4392,Jornal,PIRACAIA JORNAL,PIRACAIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4393,Jornal,PIRACAIA HOJE,PIRACAIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id662,Jornal,O POUSO ALTO,PIRACANJUBA,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id3320,Online,A TRIBUNA PIRACICABANA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3321,Online,GAZETA DE PIRACICABA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3322,Online,JORNAL DE PIRACICABA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4394,Jornal,O REGIONAL,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4395,Jornal,JORNAL DE PIRACICABA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4396,Jornal,GAZETA DE PIRACICABA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4397,Jornal,FOLHA CIDADE,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4398,Jornal,CORREIO PIRACICABANO,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4399,Jornal,A TRIBUNA PIRACICABANA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4924,Online,DIÁRIO DO ENGENHO,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia
id5594,Jornal,TRIBUNA DE PIRACICABA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP
id5669,Jornal,JN DE PIRACICABA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,Central de Diários
id2129,Jornal,FOLHA VALE DO CAFE,PIRAÍ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id4400,Jornal,FOLHA DE PIRAJU,PIRAJU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4401,Jornal,O OBSERVADOR,PIRAJU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4402,Jornal,O ALFINETE,PIRAJUÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4403,Jornal,GAZETA DE PIRAJUI REGIONAL,PIRAJUÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id1062,Jornal,TRIBUNA DE PIRANGA,PIRANGA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1063,Jornal,A SEMANA,PIRAPORA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id4405,Jornal,JC REGIONAL,PIRASSUNUNGA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id5595,Jornal,O MOVIMENTO,PIRASSUNUNGA,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP
id2854,Online,JORNAL COMUNIDADE,PIRATUBA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id5469,Jornal,JORNAL COMUNIDADE,PIRATUBA,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id5470,Jornal,JORNAL CIDADES,PIRATUBA,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id663,Jornal,MANCHETE DE GOIAS,PIRES DO RIO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id664,Jornal,JORNAL DO SUDESTE,PIRES DO RIO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id665,Jornal,POSITIVO,PIRES DO RIO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id1064,Jornal,SETIMA VILA,PITANGUI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id478,Jornal,NOTICIAS E NEGOCIOS,PIÚMA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id479,Jornal,CORREIO REGIONAL,PIÚMA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id1065,Jornal,ALTO SAO FRANCISCO,PIUMHI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id666,Jornal,O RECADO NEWS,PLANALTINA,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id4406,Jornal,NOVO SAO PAULO,POÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4407,Jornal,ALTO TIETE NOTICIAS,POÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4408,Jornal,NEWS TIME,POÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4409,Jornal,FATOS DA REGIAO,POÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4410,Jornal,NOTICIAS DE POA,POÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4411,Jornal,RETROSPECTO,POÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id5015,Jornal,JORNAL PLURAL,POÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia
id1066,Jornal,JORNAL DE POÇO FUNDO,POÇO FUNDO,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1307,Online,POCONET NOTÍCIAS,POCONÉ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1067,Jornal,BRAND NEWS,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1068,Jornal,JORNAL DE POÇOS,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1069,Jornal,FOLHA POPULAR,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1070,Jornal,JORNAL DA CIDADE,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1071,Jornal,JORNAL DA MANTIQUEIRA,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1072,Jornal,ALTO RIO PARDO,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id796,Online,POÇOS JÁ,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id797,Online,JORNAL DA MANTIQUEIRA,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id2855,Online,TESTO NOTÍCIAS,POMERODE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id2856,Online,JORNAL DE POMERODE,POMERODE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3117,Jornal,TESTO NOTÍCIAS,POMERODE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3118,Jornal,A CIDADE,POMERODE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3119,Jornal,JORNAL DE POMERODE,POMERODE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id4412,Jornal,POMPEIA NOTICIAS,POMPÉIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id1073,Jornal,VOZ DA LIBERDADE,POMPÉU,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1617,Online,JM NEWS,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1618,Online,BLOG DO JOHNNY,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1619,Online,A REDE,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1620,Online,DIARIO DOS CAMPOS,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1621,Online,PORTAL MUITO,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1770,Jornal,JORNAL DA MANHA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1771,Jornal,DIARIO DOS CAMPOS,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id5027,Online,MARIA PAUTEIRA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Atlas da Notícia
id5125,Online,STIVE NOTÍCIAS,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Atlas da Notícia
id5687,Jornal,DIÁRIO DOS CAMPOS,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Central de Diários
id5071,Online,PERIÓDICO ,PONTA GROSSA ,n/d,PR,Paraná,Sul,Brasil,Atlas da Notícia
id1265,Jornal,JORNAL DE NOTICIAS,PONTA PORÃ,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id5660,Jornal,JORNAL REGIONAL,PONTA PORÃ,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Central de Diários
id1074,Jornal,FOLHA DE PONTE NOVA,PONTE NOVA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1370,Jornal,FOLHA REGIONAL,PONTES E LACERDA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id667,Jornal,JORNAL DA CIDADE,PORANGATU,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id2130,Jornal,TRIBUNA DE PORCIUNCULA,PORCIÚNCULA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2131,Jornal,O COMPANHEIRO,PORCIÚNCULA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2132,Jornal,O GIRO,PORCIÚNCULA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id5290,Jornal,PRIMEIRA PÁGINA,PORTÃO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id2366,Online,POLÍBIO BRAGA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2367,Online,RADIO GRENAL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2368,Online,BLOG ERLERINA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2369,Online,BLOG ESPIADINHA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2370,Online,RADIO FARROUPILHA AM,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2371,Online,ZERO HORA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2372,Online,BLOG GREMISTA ZH,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2373,Online,JORNAL JÁ,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2374,Online,KZUKA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2375,Online,RADIO GAUCHA AM,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2376,Online,O BAIRRISTA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2377,Online,RÁDIO 104 FM,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2378,Online,ACERTO DE CONTAS,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2379,Online,LITORAL MANIA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2380,Online,PAGINA RURAL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2381,Online,BLOG DONNA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2382,Online,TODO DIA ONLINE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2383,Online,RADIO LIBERDADE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2384,Online,BLOG HOLOFOTE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2385,Online,BLOG NO ATAQUE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2386,Online,MEDICINANET,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2387,Online,BLOG LADY,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2388,Online,SUPERPLAYER,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2389,Online,REVISTA VOTO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2390,Online,ADONLINE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2391,Online,GUIA INVEST,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2392,Online,HAGAH,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2393,Online,CLICRBS RS,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2394,Online,RADIO PAMPA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2395,Online,PORTAL O SUL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2396,Online,RÁDIO GUAÍBA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2397,Online,BLOG DUPLA EXPLOSIVA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2398,Online,REVISTA AMANHA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2399,Online,BLOG NO MUNDO DAS LUTAS,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2400,Online,QUEB - QUAL E A BOA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2401,Online,BLOG CODEVILLA CULTURA POP,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2402,Online,BLOG DA FERNANDA ZAFFARI,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2403,Online,BLOG PRIMETIME,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2404,Online,RADIO PRAIA FM,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2405,Online,RADIO CAPÃO FM,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2406,Online,TV PAMPA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2407,Online,BLOG COLORADO ZH,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2408,Online,BLOG REDE SOCIAL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2409,Online,CORREIO DO POVO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2410,Online,AGUA ONLINE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2411,Online,PAUTA SOCIAL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2412,Online,CANAL DO EMPREENDEDOR,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2413,Online,BLOG ESTAMOS EM OBRAS,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2414,Online,PENSE IMÓVEIS RS,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2415,Online,COLETIVA.NET,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2416,Online,AGROLINK,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2417,Online,BLOG BOLA DIVIDIDA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2418,Online,RIO GRANDE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2419,Online,BLOG SOCIEDADE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2420,Online,BLOG SALTO ALTO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2421,Online,CAIXA FORTE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2422,Online,SUL 21,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2423,Online,DIARIO GAUCHO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2424,Online,BLOG DO IRINEU GUARNIER FILHO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2425,Online,SETCERGS,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2426,Online,RÁDIO CONTINENTAL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2427,Online,ABC DA SAUDE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2428,Online,BLOG DAVID COIMBRA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2429,Online,PENSE EMPREGOS,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2430,Online,RADIO ELDORADO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2431,Online,BLOG ROTEIRO DA SARA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2432,Online,A VAREJO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2433,Online,SUA RENDA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2434,Online,SUA MÚSICA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2435,Online,BLOG DA ROSANE DE OLIVEIRA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2436,Online,BLOG GRENAL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2437,Online,REDE PAMPA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2438,Online,BLOG CASO DE POLÍCIA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2439,Online,JORNAL DO COMERCIO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2440,Online,BLOG PLANETA BOLA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2441,Online,BLOG DA BELA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2442,Online,RADIO CAIÇARA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2616,Jornal,METRO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2617,Jornal,JORNAL LOMBA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2618,Jornal,O CRISTOVAO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2619,Jornal,FOLHA DO LAMI,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2620,Jornal,BEM ESTAR (CENTRAL),PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2621,Jornal,DIARIO GAUCHO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2622,Jornal,CLICKSINDICO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2623,Jornal,LANCE!,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2624,Jornal,O SUL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2625,Jornal,CIDADE LESTE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2626,Jornal,JORNAL DO CENTRO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2627,Jornal,VITRINE DA LOMBA DO PINHEIRO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2628,Jornal,SPRINT FINAL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2629,Jornal,OI,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2630,Jornal,CS ZONA SUL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2631,Jornal,JORNAL DA NOITE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2632,Jornal,VITRINE GAUCHA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2633,Jornal,METROPOLE NORTE,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2634,Jornal,CORREIO DO POVO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2636,Jornal,ZERO HORA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2637,Jornal,FLORESTA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2638,Jornal,GERAMIGOS ZONA NORTE ( EX GERAMIGOS),PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2639,Jornal,VITRINE EXTREMO SUL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2640,Jornal,JORNAL OPA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2641,Jornal,CINESEMANA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2642,Jornal,MAIS PETROPOLIS,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2643,Jornal,BEM ESTAR ZONA SUL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2644,Jornal,JA BOM FIM,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2645,Jornal,JORNAL DA ESTAÇAO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2646,Jornal,JORNAL DO COMERCIO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2647,Jornal,JORNAL DO MERCADO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2648,Jornal,FOLHA DO SARANDI,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2649,Jornal,O JORNALECAO,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2650,Jornal,GERAMIGOS ZONA SUL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2651,Jornal,JORNAL SUTIA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
