id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,jornalismo,Duplicata,Fechamento
id9565,Rádio,RADIO RURAL AM LTDA - ME,CAMPO MOURÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9564,Rádio,RADIO RURAL FM LTDA,CAMPO MOURÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9563,Rádio,RADIO SAFIRA FM LTDA,PINHÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10484,Rádio,RADIO SANTA TEREZA DO OESTE LTDA,SANTA TEREZA DO OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9561,Rádio,RADIO SANTIAGO FM LTDA,LARANJEIRAS DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9944,Rádio,RADIO SAO JOAO DO SUDOESTE DO PARANA LTDA,SÃO JOÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9945,Rádio,RADIO SERRA DA ESPERANCA LTDA,GUARAPUAVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9878,Rádio,RADIO SOCIEDADE MONTE ALEGRE LTDA,TELÊMACO BORBA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9560,Rádio,RADIO SOCIEDADE NOVA ESPERANCA LTDA,NOVA ESPERANÇA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9559,Rádio,RADIO STEREO FM TELLES LTDA,CASTRO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9558,Rádio,RADIO TABAJARA DE LONDRINA LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9557,Rádio,RADIO TAPAJOS DE CORBELIA LTDA,CORBÉLIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9556,Rádio,RADIO THALENTO FM LTDA,RIO AZUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9946,Rádio,RADIO TRADICAO LTDA,ALMIRANTE TAMANDARÉ,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9555,Rádio,RADIO TRANSAMERICA DE CURITIBA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9554,Rádio,RADIO TRES DE MAIO LTDA,IMBITUVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9553,Rádio,RADIO TRES FRONTEIRAS LTDA,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9552,Rádio,RADIO UBA LIMITADA,IVAIPORÃ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9551,Rádio,RADIO UNIAO DE CEU AZUL LTDA,CÉU AZUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9550,Rádio,RADIO UNIAO DE TOLEDO LTDA,TOLEDO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9947,Rádio,RADIO VALE DO IGUACU DO VERE LTDA,VERÊ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9549,Rádio,RADIO VALE VERDE LTDA,JESUÍTAS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9548,Rádio,RADIO VERDE ROSA LTDA,ALTO PARANÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9547,Rádio,RADIO VERDES CAMPOS LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9546,Rádio,RADIO VERDES LAGOS LTDA,SÃO JORGE D'OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9545,Rádio,RADIO VICENTE PALLOTTI LTDA,CORONEL VIVIDA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9544,Rádio,RADIO VILA VELHA LTDA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,Rádio Mix,,
id9543,Rádio,RADIO VIZINHANCA FM LTDA,DOIS VIZINHOS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9948,Rádio,RADIO VOZ DO SUDOESTE LTDA,CORONEL VIVIDA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9542,Rádio,RADIO YARA LTDA,BANDEIRANTES,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10002,Rádio,RADIODIFUSAO CAMPO ABERTO LTDA,LARANJEIRAS DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9879,Rádio,RADIODIFUSAO CIDADE DE PALMITAL LTDA ME,PALMITAL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9541,Rádio,RADIODIFUSAO LITORAL SUL LTDA,PARANAGUÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9540,Rádio,RADIODIFUSAO LOUVOR ETERNO LTDA,MANDAGUARI,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9539,Rádio,RADIODIFUSORA SIRIEMA LTDA,GUAÍRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9538,Rádio,RADIONORTE LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9537,Rádio,RAINHA FM LTDA - ME,MANDAGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1775,Jornal,RAIO X,RIO BRANCO DO SUL,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,Repetido,,
id9536,Rádio,RANSSOLIN & AUGUSTINI LTDA,BITURUNA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9535,Rádio,REDE CURITIBANA DE RADIODIFUSAO LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id1519,Online,REDE DE PORTAIS AMERIOS,ALTÔNIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9534,Rádio,REDE FENIX DE COMUNICACAO LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9533,Rádio,REDE INTEGRACAO DE COMUNICACAO LTDA,TOLEDO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id8414,Rádio,REDE OESTE DE COMUNICACAO LTDA,MARECHAL CÂNDIDO RONDON,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9531,Rádio,REDE PANORAMA DE COMUNICACOES LTDA,ITAPEJARA D'OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1595,Online,REDE SUL DE NOTÍCIAS,GUARAPUAVA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9530,Rádio,REDE VIVIDENSE DE COMUNICACOES LTDA,CORONEL VIVIDA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1696,Jornal,REGIAO SUL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1735,Jornal,REGIONAL,LOANDA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9985,Televisão,RETRANSMISSORA DE TV PANELAS LTDA,ADRIANÓPOLIS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id5548,Jornal,REVISTA 100 FRONTEIRAS,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,,,
id1523,Online,REVISTA BLOOMING,CAMPO LARGO,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id5549,Jornal,REVISTA BLOOMING,CAMPO LARGO,RM Curitiba,PR,Paraná,Sul,Brasil,Adjori-Pr,,,
id5550,Jornal,REVISTA EXPRESSO,APUCARANA,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,,,
id1579,Online,RG MOVEL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1580,Online,RICMAIS PARANÁ,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1715,Jornal,RIO PARANAZAO,GUAÍRA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9949,Rádio,ROCCO JUNIOR & ROCCO LTDA - ME,MANDAGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9880,Rádio,SAFIRA RADIODIFUSAO LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9853,Rádio,SAN MARINO RADIODIFUSAO LTDA,CAPANEMA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9529,Rádio,SBR COMUNICACOES LTDA,CAMPO MOURÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9950,Rádio,SCALA FM STEREO DE CURITIBA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9528,Rádio,SISTEMA DE COMUNICACAO FRIZZO LTDA,SALGADO FILHO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9951,Rádio,SISTEMA DE RADIODIFUSAO LUTH LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9527,Rádio,SISTEMA NETGRANDE DE COMUNICACOES LTDA,DOIS VIZINHOS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9952,Rádio,SISTEMA NOVA ERA DE COMUNICACAO LTDA,BORRAZÓPOLIS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9526,Rádio,SISTEMA PARANAENSE DE COMUNICACAO LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9832,Rádio,SISTEMA PLUG DE COMUNICACOES LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9525,Rádio,SISTEMA RGL DE COMUNICACAO LTDA,SANTA HELENA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1567,Online,SIX BILLION,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,Não produz notícia,,
id1703,Jornal,SO NOTICIAS - SO NEGOCIOS,FAXINAL,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9524,Televisão,SOCIEDADE CIVIL WALDEVINO PEREIRA DE CARVALHO S/C,UBIRATÃ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9523,Rádio,SOCIEDADE DE COMUNICACAO MANGUEIRINHA LTDA,MANGUEIRINHA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9522,Rádio,SOCIEDADE DE RADIODIFUSAO PADRE EDUARDO LTDA,TERRA RICA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9986,Televisão,SOCIEDADE EDUCATIVA DE APUCARANA S/C,APUCARANA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9521,Rádio,SOCIEDADE EMISSORA VALE DO MEL LTDA,IRATI,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9953,Rádio,SOCIEDADE PITANGUI DE COMUNICACAO LTDA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,CBN Ponta Grossa,,
id9814,Televisão,SOCIEDADE RADIO EMISSORA PARANAENSE SA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9881,Rádio,SOCIEDADE RADIO PRINCESA LTDA-E.P.P.,FRANCISCO BELTRÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9520,Televisão,SOCIEDADE WM DE COMUNICACAO S/C LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1643,Jornal,SOL NASCENTE,ASSAÍ,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1753,Jornal,STAMPA,MATELÂNDIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id5125,Online,STIVE NOTÍCIAS,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,Atlas da Notícia,*cidade correta é Castro,,
id9804,Televisão,SUL BRASIL - RADIO E TELEVISAO LTDA.,BOCAIÚVA DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9954,Rádio,SUL PARANA RADIODIFUSAO LTDA,SÃO MATEUS DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9519,Rádio,SUPER RADIO DEUS E AMOR DE LONDRINA LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,Não produz notícia,A Super Rádio Deus é Amor 1210 AM em Curitiba e frequência 640 AM em Londrina transmite 24h por dia o programa “A Voz da Libertação”.,
id9844,Rádio,SUPER RADIO DEUS E AMOR LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,Não produz notícia,A Super Rádio Deus é Amor 1210 AM em Curitiba e frequência 640 AM em Londrina transmite 24h por dia o programa “A Voz da Libertação”.,
id1537,Online,SUPERDOWNLOADS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1566,Online,TECMUNDO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1554,Online,TECMUNDO GAMES (EX BAIXAKI JOGOS),CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9518,Rádio,TELECOMUNICACOES CAMPOS DOURADOS LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9517,Rádio,TELECOMUNICACOES DELFIM LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9516,Televisão,TELEVISAO ALTAMAR LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9815,Televisão,TELEVISAO BANDEIRANTES DO PARANA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9818,Televisão,TELEVISAO CARIMA LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9515,Televisão,TELEVISAO CIDADE DE ASSIS CHATEAUBRIAND S/C,ASSIS CHATEAUBRIAND,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9808,Televisão,TELEVISAO CIDADE LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9822,Televisão,TELEVISAO CULTURA DE MARINGA LIMITADA,MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9827,Televisão,TELEVISAO FENIX LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9514,Televisão,TELEVISAO GUARANIACU LTDA,GUARANIAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9513,Rádio,TELEVISAO GUARARAPES LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9989,Televisão,TELEVISAO ICARAI LTDA,MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9512,Televisão,TELEVISAO LONDRINA LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9801,Televisão,TELEVISAO NAIPI LTDA,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9799,Televisão,TELEVISAO TIBAGI LTDA,APUCARANA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1798,Jornal,TERCEIRO MILÊNIO DE UMUARAMA,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id10164,Rádio,TERRA FM COMUNICACOES LTDA,SANTA ISABEL DO IVAÍ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9511,Rádio,"THOMAZELLA, PAVAN & CIA LTDA",MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1576,Online,TODA ELA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1774,Jornal,TRIBUNA DA NOTICIA,RESERVA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1713,Jornal,TRIBUNA DA REGIÃO,GOIOERÊ,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1661,Jornal,TRIBUNA DAS CIDADES,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1532,Online,TRIBUNA DE CIANORTE,CIANORTE,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1668,Jornal,TRIBUNA DE CIANORTE,CIANORTE,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id5673,Jornal,TRIBUNA DO INTERIOR,CAMPO MOURÃO,n/d,PR,Paraná,Sul,Brasil,Central de Diários,,,
id1524,Online,TRIBUNA DO INTERIOR (ITRIBUNA),CAMPO MOURÃO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id5876,Jornal,TRIBUNA DO NORTE,APUCARANA,n/d,PR,Paraná,Sul,Brasil,ANJ,,,
id1520,Online,TRIBUNA DO NORTE - TN ONLINE,APUCARANA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1681,Jornal,TRIBUNA DO OESTE,CRUZEIRO DO OESTE,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id5877,Jornal,TRIBUNA DO PARANÁ,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,ANJ,,,
id1667,Jornal,TRIBUNA DO POVO DE CHOPINZINHO,CHOPINZINHO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id5688,Jornal,TRIBUNA DO VALE,SANTO ANTÔNIO DA PLATINA,n/d,PR,Paraná,Sul,Brasil,Central de Diários,,,
id1776,Jornal,TRIBUNA DOS MINÉRIOS DE RIO BRANCO DO SUL,RIO BRANCO DO SUL,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1673,Jornal,TRIBUNA HOJE,CORNÉLIO PROCÓPIO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1691,Jornal,TRIBUNA METROPOLITANA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1584,Online,TRIBUNA POPULAR,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1731,Jornal,TRIBUNA REGIONAL DE LAPA,LAPA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9955,Rádio,TROPICAL RADIODIFUSAO S/C LTDA,PALMEIRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1569,Online,TUDO GOSTOSO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,Não produz notícia,receitas,
id10013,Televisão,TURVO PREFEITURA MUNICIPAL,TURVO,n/d,PR,Paraná,Sul,Brasil,MCTIC,Oficial,,
id9510,Televisão,TV - EDUCATIVA DE FRANCISCO BELTRAO LTDA,FRANCISCO BELTRÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9819,Televisão,TV CATARATAS LTDA,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10014,Televisão,TV EDUCATIVA REGIONAL S/C LTDA,ROLÂNDIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9809,Televisão,TV ESPLANADA DO PARANA LTDA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,RPC Ponta Grossa,,
id10015,Televisão,TV FB - COMUNICACOES LTDA,FRANCISCO BELTRÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9805,Televisão,TV INDEPENDENCIA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9806,Televisão,TV INDEPENDENCIA NORTE DO PARANA LTDA.,CORNÉLIO PROCÓPIO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9802,Televisão,TV INDEPENDENCIA OESTE DO PARANA LTDA,TOLEDO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10016,Televisão,TV NOVA CONEXAO LTDA,FRANCISCO BELTRÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9813,Televisão,TV OESTE DO PARANA LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9833,Televisão,TV OESTE DO PARANA LTDA,GUARAPUAVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9800,Televisão,TVCI TV COMUNICACOES INTERATIVAS LTDA,PARANAGUÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1627,Online,UMUARAMA ILUSTRADO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1801,Jornal,UMUARAMA ILUSTRADO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1650,Jornal,UNIAO,CAMPINA GRANDE DO SUL,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9509,Rádio,UNIVERSIDADE ESTADUAL DE LONDRINA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9987,Televisão,UNIVERSIDADE ESTADUAL DE LONDRINA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id1679,Jornal,VALE DO RIO DA AREIA,CRUZ MACHADO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1782,Jornal,VISAO ATUAL,SÃO JOSÉ DOS PINHAIS,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9988,Televisão,VISIONE SISTEMA DE COMUNICACOES LTDA - ME,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id1793,Jornal,VIVER TOLEDO,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1743,Jornal,VOZ ARABE,LONDRINA,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id1787,Jornal,VOZ D'OESTE,SÃO MIGUEL DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,Secom/PR,,,
id9508,Rádio,WRT - ORGANIZACAO DE RADIODIFUSAO LTDA,ARAPONGAS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9847,Televisão,XETAS COMUNICACAO LTDA,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id5152,Jornal,GAZETA DE ALEGRETE,ALEGRETE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id10691,Televisão,PREFEITURA MUNICIPAL DE ALEGRETE,ALEGRETE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,Oficial,,
id10614,Rádio,RADIO CULTURA DE ALEGRETE LTDA,ALEGRETE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10551,Rádio,RADIO MINUANO DE ALEGRETE LTDA,ALEGRETE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10467,Rádio,SOCIEDADE RADIO DIFUSORA ALEGRETENSE LTDA,ALEGRETE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10836,Rádio,PONTO NORTE RADIO FM LTDA.,ALPESTRE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id2464,Jornal,A FOLHA,ALVORADA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,,,
id2463,Jornal,A SEMANA,ALVORADA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,,,
id2462,Jornal,CORREIO DINAMICO,ALVORADA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,,,
id2465,Jornal,IDEIAS & AÇOES SUSTENTAVEIS (EX- NOSSO JORNAL),ALVORADA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,,,
id5154,Jornal,JORNAL A SEMANA,ALVORADA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,Repetido,id2463,
id5153,Jornal,JORNAL CORREIO DINÂMICO,ALVORADA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,Repetido,id2462,
id5155,Jornal,JORNAL DE ALVORADA,ALVORADA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id5156,Jornal,NOSSO JORNAL,ALVORADA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id10522,Rádio,RADIO SAO JOSE DO PATROCINIO LTDA,AMARAL FERRADOR,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10690,Televisão,PREFEITURA MUNICIPAL DE ANDRE DA ROCHA,ANDRÉ DA ROCHA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,Oficial,,
id5157,Jornal,PANORAMA PRADENSE,ANTÔNIO PRADO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id10782,Televisão,PREFEITURA MUNICIPAL DE ANTONIO PRADO,ANTÔNIO PRADO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,Oficial,,
id10922,Rádio,RADIO PRADO LTDA,ANTÔNIO PRADO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10988,Rádio,RADIO SOLARIS LTDA,ANTÔNIO PRADO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10727,Rádio,FUNDACAO CULTURAL DE ARATIBA,ARATIBA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10689,Televisão,PREFEITURA MUNICIPAL DE ARATIBA,ARATIBA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,Oficial,,
id5158,Jornal,O ALTO TAQUARI,ARROIO DO MEIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id5159,Jornal,O INFORMATIVO DE ARROIO DO MEIO,ARROIO DO MEIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id10688,Televisão,PREFEITURA MUNICIPAL DE ARROIO DO TIGRE,ARROIO DO TIGRE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,Oficial,,
id2467,Jornal,A EVOLUÇAO,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,,,
id5160,Jornal,A EVOLUÇÃO REGIONAL,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id2468,Jornal,CORREIO DO SUL,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,,,
id5162,Jornal,JORNAL CORREIO DO SUL REGIONAL,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id5161,Jornal,MERIDIONAL,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
id10851,Televisão,PREFEITURA MUNICIPAL DE ARROIO GRANDE,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,Oficial,,
id10906,Rádio,RADIO DIFUSORA FRONTEIRA LTDA,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10991,Televisão,PREFEITURA MUNICIPAL DE ARVOREZINHA,ARVOREZINHA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,Oficial,,
id10812,Rádio,RADIO CULTURA DE ARVOREZINHA LTDA,ARVOREZINHA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id10740,Rádio,EMPRESA BAGEENSE DE RADIODIFUSAO LTDA,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,,,
id5718,Jornal,FOLHA DO SUL,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Central de Diários,,,
id5163,Jornal,FOLHA DO SUL GAUCHO,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,,,
