id,segmento_principal,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,jornalismo
6107,Televisão,PREFEITURA MUNICIPAL DE NOVO LINO,NOVO LINO,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
12486,Online,FUNDAÇÃO DOM EDILBERTO DINKELBORG,OEIRAS,,PI,Piauí,Nordeste,Brasil,Atlas 2.0,0
9457,Televisão,PREFEITURA MUNICIPAL DE OEIRAS,OEIRAS,n/d,PI,Piauí,Nordeste,Brasil,MCTIC,0
6195,Televisão,PREFEITURA MUNICIPAL DE OIAPOQUE,OIAPOQUE,n/d,AP,Amapá,Norte,Brasil,MCTIC,0
12192,Televisão,PREFEITURA MUNICIPAL DE OLIMPIA,OLÍMPIA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
7808,Televisão,PREFEITURA MUNICIPAL DE OLIMPIO NORONHA,OLÍMPIO NORONHA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6372,Televisão,PREFEITURA MUNICIPAL DE OLINDINA,OLINDINA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
8277,Televisão,PREFEITURA MUNICIPAL DE OLIVEIRA,OLIVEIRA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7807,Televisão,PREFEITURA MUNICIPAL DE OLIVEIRA FORTES,OLIVEIRA FORTES,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12193,Televisão,PREFEITURA MUNICIPAL DE ORINDIUVA,ORINDIÚVA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
8987,Televisão,PREFEITURA MUNICIPAL DE ORIXIMINA,ORIXIMINÁ,n/d,PA,Pará,Norte,Brasil,MCTIC,0
7173,Televisão,PREFEITURA MUNICIPAL DE ORIZONA,ORIZONA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
11127,Televisão,PREFEITURA MUNICIPAL DE ORLEANS,ORLEANS,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
9975,Televisão,PREFEITURA MUNICIPAL DE ORTIGUEIRA,ORTIGUEIRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
10660,Televisão,PREFEITURA MUNICIPAL DE OSORIO,OSÓRIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
11126,Televisão,PREFEITURA MUNICIPAL DE OTACILIO COSTA,OTACÍLIO COSTA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
9095,Televisão,PREFEITURA MUNICIPAL DE OUREM,OURÉM,n/d,PA,Pará,Norte,Brasil,MCTIC,0
11125,Televisão,PREFEITURA MUNICIPAL DE OURO,OURO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
7806,Televisão,PREFEITURA MUNICIPAL DE OURO BRANCO,OURO BRANCO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8464,Televisão,PREFEITURA MUNICIPAL DE OURO PRETO,OURO PRETO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7805,Televisão,PREFEITURA MUNICIPAL DE OURO VERDE DE MINAS,OURO VERDE DE MINAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11804,Televisão,PREFEITURA MUNICIPAL DE PACAEMBU,PACAEMBU,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
6670,Televisão,PREFEITURA MUNICIPAL DE PACUJA,PACUJÁ,n/d,CE,Ceará,Nordeste,Brasil,MCTIC,0
8465,Televisão,PREFEITURA MUNICIPAL DE PADRE PARAISO,PADRE PARAÍSO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7804,Televisão,PREFEITURA MUNICIPAL DE PAINEIRAS,PAINEIRAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7803,Televisão,PREFEITURA MUNICIPAL DE PAINS,PAINS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7802,Televisão,PREFEITURA MUNICIPAL DE PAIVA,PAIVA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12353,Televisão,PREFEITURA MUNICIPAL DE PALESTINA,PALESTINA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
7271,Televisão,PREFEITURA MUNICIPAL DE PALESTINA DE GOIAS,PALESTINA DE GOIÁS,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
8278,Televisão,PREFEITURA MUNICIPAL DE PALMA,PALMA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11369,Televisão,PREFEITURA MUNICIPAL DE PALMA SOLA,PALMA SOLA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
9846,Televisão,PREFEITURA MUNICIPAL DE PALMAS,PALMAS,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
8862,Televisão,PREFEITURA MUNICIPAL DE PALMAS DE MONTE ALTO,PALMAS DE MONTE ALTO,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
8913,Televisão,PREFEITURA MUNICIPAL DE PALMEIRA DAS MISSOES,PALMEIRA DAS MISSÕES,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
6370,Televisão,PREFEITURA MUNICIPAL DE PALMEIRAS,PALMEIRAS,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
7272,Televisão,PREFEITURA MUNICIPAL DE PALMINOPOLIS,PALMINÓPOLIS,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
11278,Televisão,PREFEITURA MUNICIPAL DE PALMITOS,PALMITOS,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
9722,Televisão,PREFEITURA MUNICIPAL DE PALOTINA,PALOTINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
10864,Televisão,PREFEITURA MUNICIPAL DE PANAMBI,PANAMBI,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
6944,Televisão,PREFEITURA MUNICIPAL DE PANCAS,PANCAS,n/d,ES,Espírito Santo,Sudeste,Brasil,MCTIC,0
11803,Televisão,PREFEITURA MUNICIPAL DE PANORAMA,PANORAMA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
6056,Televisão,PREFEITURA MUNICIPAL DE PAO DE ACUCAR,PÃO DE AÇÚCAR,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
11227,Televisão,PREFEITURA MUNICIPAL DE PAPANDUVA,PAPANDUVA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8197,Televisão,PREFEITURA MUNICIPAL DE PARÁ DE MINAS,PARÁ DE MINAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7801,Televisão,PREFEITURA MUNICIPAL DE PARACATU,PARACATU,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8986,Televisão,PREFEITURA MUNICIPAL DE PARAGOMINAS,PARAGOMINAS,n/d,PA,Pará,Norte,Brasil,MCTIC,0
8279,Televisão,PREFEITURA MUNICIPAL DE PARAGUACU,PARAGUAÇU,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11802,Televisão,PREFEITURA MUNICIPAL DE PARAGUACU PAULISTA,PARAGUAÇU PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
10865,Televisão,PREFEITURA MUNICIPAL DE PARAI,PARAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
10180,Televisão,PARAIBA DO SUL PREFEITURA,PARAÍBA DO SUL,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,0
7451,Televisão,PREFEITURA MUNICIPAL DE PARAIBANO,PARAIBANO,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
12354,Televisão,PREFEITURA MUNICIPAL DE PARAIBUNA,PARAIBUNA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
8196,Televisão,PREFEITURA MUNICIPAL DE PARAISOPOLIS,PARAISÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6369,Televisão,PREFEITURA MUNICIPAL DE PARAMIRIM,PARAMIRIM,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
10009,Televisão,PREFEITURA MUNICIPAL DE PARANACITY,PARANACITY,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
8656,Televisão,PREFEITURA MUNICIPAL DE PARANAIBA,PARANAÍBA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
7174,Televisão,PREFEITURA MUNICIPAL DE PARANAIGUARA,PARANAIGUARA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
12119,Televisão,PREFEITURA MUNICIPAL DE PARANAPANEMA,PARANAPANEMA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
8795,Televisão,PREFEITURA MUNICIPAL DE PARANATINGA,PARANATINGA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC,0
8615,Televisão,PREFEITURA MUNICIPAL DE PARANHOS,PARANHOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
10091,Televisão,PREFEITURA MUNICIPAL DE PARATI,PARATY,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,0
9096,Televisão,PREFEITURA MUNICIPAL DE PARAUAPEBAS,PARAUAPEBAS,n/d,PA,Pará,Norte,Brasil,MCTIC,0
7074,Televisão,PREFEITURA MUNICIPAL DE PARAUNA,PARAÚNA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
11801,Televisão,PREFEITURA MUNICIPAL DE PARIQUERA-ACU,PARIQUERA-AÇU,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
9309,Televisão,PREFEITURA MUNICIPAL DE PARNAMIRIM,PARNAMIRIM,n/d,PE,Pernambuco,Nordeste,Brasil,MCTIC,0
8280,Televisão,PREFEITURA MUNICIPAL DE PASSA QUATRO,PASSA QUATRO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8466,Televisão,PREFEITURA MUNICIPAL DE PASSA TEMPO,PASSA TEMPO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7424,Televisão,PREFEITURA MUNICIPAL DE PASSAGEM FRANCA,PASSAGEM FRANCA,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
6117,Televisão,PREFEITURA MUNICIPAL DE PASSO DO CAMARAGIBE,PASSO DE CAMARAGIBE,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
8467,Televisão,PREFEITURA MUNICIPAL DE PASSOS,PASSOS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7425,Televisão,PREFEITURA MUNICIPAL DE PASTOS BONS,PASTOS BONS,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
9176,Televisão,PREFEITURA MUNICIPAL DE PATOS,PATOS,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
7800,Televisão,PREFEITURA MUNICIPAL DE PATOS DE MINAS,PATOS DE MINAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
9288,Televisão,PREFEITURA MUNICIPAL DE PATROCINIO DO MURIAE,PATROCÍNIO DO MURIAÉ,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11800,Televisão,PREFEITURA MUNICIPAL DE PATROCINIO PAULISTA,PATROCÍNIO PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
6368,Televisão,PREFEITURA MUNICIPAL DE PAU BRASIL,PAU BRASIL,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
10260,Televisão,PREFEITURA MUNICIPAL DE PAU DOS FERROS,PAU DOS FERROS,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,MCTIC,0
7799,Televisão,PREFEITURA MUNICIPAL DE PAULA CANDIDO,PAULA CÂNDIDO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
9456,Televisão,PREFEITURA MUNICIPAL DE PAULISTANA,PAULISTANA,n/d,PI,Piauí,Nordeste,Brasil,MCTIC,0
7798,Televisão,PREFEITURA MUNICIPAL DE PAULISTAS,PAULISTAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12194,Televisão,PREFEITURA MUNICIPAL DE PAULO DE FARIA,PAULO DE FARIA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
9838,Televisão,PREFEITURA MUNICIPAL DE PAULO FRONTIN,PAULO FRONTIN,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
6055,Televisão,PREFEITURA MUNICIPAL DE PAULO JACINTO,PAULO JACINTO,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
7345,Televisão,PREFEITURA MUNICIPAL DE PAULO RAMOS,PAULO RAMOS,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
7797,Televisão,PREFEITURA MUNICIPAL DE PAVAO,PAVÃO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8468,Televisão,PREFEITURA MUNICIPAL DE PECANHA,PEÇANHA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12045,Televisão,PREFEITURA MUNICIPAL DE PEDERNEIRAS,PEDERNEIRAS,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
7796,Televisão,PREFEITURA MUNICIPAL DE PEDRA AZUL,PEDRA AZUL,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7795,Televisão,PREFEITURA MUNICIPAL DE PEDRA DO ANTA,PEDRA DO ANTA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7794,Televisão,PREFEITURA MUNICIPAL DE PEDRA DO INDAIA,PEDRA DO INDAIÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7793,Televisão,PREFEITURA MUNICIPAL DE PEDRA DOURADA,PEDRA DOURADA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
10259,Televisão,PREFEITURA MUNICIPAL DE PEDRA PRETA,PEDRA PRETA,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,MCTIC,0
11279,Televisão,PREFEITURA MUNICIPAL DE PEDRAS GRANDES,PEDRAS GRANDES,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
12120,Televisão,PREFEITURA MUNICIPAL DE PEDREIRA,PEDREIRA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
7792,Televisão,PREFEITURA MUNICIPAL DE PEDRINOPOLIS,PEDRINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
10336,Televisão,PREFEITURA MUNICIPAL DE PEDRO AVELINO,PEDRO AVELINO,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,MCTIC,0
8690,Televisão,PREFEITURA MUNICIPAL DE PEDRO GOMES,PEDRO GOMES,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
10957,Televisão,PREFEITURA MUNICIPAL DE PEDRO OSORIO,PEDRO OSÓRIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
10337,Televisão,PREFEITURA MUNICIPAL DE PEDRO VELHO,PEDRO VELHO,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,MCTIC,0
10958,Televisão,PREFEITURA MUNICIPAL DE PEJUCARA,PEJUÇARA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
12355,Televisão,PREFEITURA MUNICIPAL DE PENAPOLIS,PENÁPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
6054,Televisão,PREFEITURA MUNICIPAL DE PENEDO,PENEDO,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
7791,Televisão,PREFEITURA MUNICIPAL DE PEQUERI,PEQUERI,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7790,Televisão,PREFEITURA MUNICIPAL DE PERDIGAO,PERDIGÃO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11799,Televisão,PREFEITURA MUNICIPAL DE PEREIRA BARRETO,PEREIRA BARRETO,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
11228,Televisão,PREFEITURA MUNICIPAL DE PERITIBA,PERITIBA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8469,Televisão,PREFEITURA MUNICIPAL DE PESCADOR,PESCADOR,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11124,Televisão,PREFEITURA MUNICIPAL DE PETROLANDIA,PETROLÂNDIA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
7252,Televisão,PREFEITURA MUNICIPAL DE PETROLINA DE GOIAS,PETROLINA DE GOIÁS,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
9175,Televisão,PREFEITURA MUNICIPAL DE PIANCO,PIANCÓ,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
9174,Televisão,PREFEITURA MUNICIPAL DE PICUI,PICUÍ,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
12046,Televisão,PREFEITURA MUNICIPAL DE PIEDADE,PIEDADE,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
9293,Televisão,PREFEITURA MUNICIPAL DE PIEDADE DE PONTE NOVA,PIEDADE DE PONTE NOVA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
9294,Televisão,PREFEITURA MUNICIPAL DE PIEDADE DO RIO GRANDE,PIEDADE DO RIO GRANDE,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12488,Online,PREFEITURA DE PIÊN,PIÊN,RM Curitiba,PR,Paraná,Sul,Brasil,Atlas 2.0,0
9976,Televisão,PREFEITURA MUNICIPAL DE PIEN,PIÊN,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,0
6367,Televisão,PREFEITURA MUNICIPAL DE PILAO ARCADO,PILÃO ARCADO,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
9173,Televisão,PREFEITURA MUNICIPAL DE PILAR,PILAR,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
12482,Jornal,CÂMARA MUNICIPAL DE PILAR DO SUL,PILAR DO SUL,,SP,São Paulo,Sudeste,Brasil,Atlas 2.0,0
11798,Televisão,PREFEITURA MUNICIPAL DE PILAR DO SUL,PILAR DO SUL,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
12195,Televisão,PREFEITURA MUNICIPAL DE PINDORAMA,PINDORAMA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
10659,Televisão,PREFEITURA MUNICIPAL DE PINHAL GRANDE,PINHAL GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
12485,Online,CÂMARA MUNICIPAL DE PINHALZINHO,PINHALZINHO,,SP,São Paulo,Sudeste,Brasil,Atlas 2.0,0
11123,Televisão,PREFEITURA MUNICIPAL DE PINHALZINHO,PINHALZINHO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
12121,Televisão,PREFEITURA MUNICIPAL DE PINHALZINHO,PINHALZINHO,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
9977,Televisão,PREFEITURA MUNICIPAL DE PINHAO,PINHÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
7344,Televisão,PREFEITURA MUNICIPAL DE PINHEIRO,PINHEIRO,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
11229,Televisão,PREFEITURA MUNICIPAL DE PINHEIRO PRETO,PINHEIRO PRETO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
6909,Televisão,PINHEIRO PREFEITURA,PINHEIROS,n/d,ES,Espírito Santo,Sudeste,Brasil,MCTIC,0
7343,Televisão,PREFEITURA MUNICIPAL DE PIO XII,PIO XII,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
12484,Online,CAMARAPIQUETE,PIQUETE,,SP,São Paulo,Sudeste,Brasil,Atlas 2.0,0
12196,Televisão,PREFEITURA MUNICIPAL DE PIQUETE,PIQUETE,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
12079,Televisão,PREFEITURA MUNICIPAL DE PIRACAIA,PIRACAIA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
7073,Televisão,PREFEITURA MUNICIPAL DE PIRACANJUBA,PIRACANJUBA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
11797,Rádio,PREFEITURA MUNICIPAL DE PIRACICABA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
12197,Televisão,PREFEITURA MUNICIPAL DE PIRACICABA,PIRACICABA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
10216,Televisão,PREFEITURA MUNICIPAL DE PIRAI,PIRAÍ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,0
9830,Televisão,PREFEITURA MUNICIPAL DE PIRAI DO SUL,PIRAÍ DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
12122,Televisão,PREFEITURA MUNICIPAL DE PIRAJU,PIRAJU,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
12080,Televisão,PREFEITURA MUNICIPAL DE PIRAJUI,PIRAJUÍ,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
7787,Televisão,PREFEITURA MUNICIPAL DE PIRANGA,PIRANGA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12356,Televisão,PREFEITURA MUNICIPAL DE PIRANGI,PIRANGI,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
7786,Televisão,PREFEITURA MUNICIPAL DE PIRANGUCU,PIRANGUÇU,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6108,Televisão,PREFEITURA MUNICIPAL DE PIRANHAS,PIRANHAS,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
7201,Televisão,PREFEITURA MUNICIPAL DE PIRANHAS,PIRANHAS,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
8564,Televisão,PREFEITURA MUNICIPAL DE PIRAPETINGA,PIRAPETINGA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7785,Televisão,PREFEITURA MUNICIPAL DE PIRAPORA,PIRAPORA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
10804,Televisão,PREFEITURA MUNICIPAL DE PIRATINI,PIRATINI,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
11213,Televisão,PREFEITURA MUNICIPAL DE PIRATUBA,PIRATUBA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
7784,Televisão,PREFEITURA MUNICIPAL DE PIRAUBA,PIRAÚBA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7253,Televisão,PREFEITURA MUNICIPAL DE PIRES DO RIO,PIRES DO RIO,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
9486,Televisão,PREFEITURA MUNICIPAL DE PIRIPIRI,PIRIPIRI,n/d,PI,Piauí,Nordeste,Brasil,MCTIC,0
6366,Televisão,PREFEITURA MUNICIPAL DE PIRITIBA,PIRITIBA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
10010,Televisão,PREFEITURA MUNICIPAL DE PITANGA,PITANGA,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
8282,Televisão,PREFEITURA MUNICIPAL DE PITANGUI,PITANGUI,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8470,Televisão,PREFEITURA MUNICIPAL DE PIUI,PIUMHI,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6365,Televisão,PREFEITURA MUNICIPAL DE PLANALTINO,PLANALTINO,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
10658,Televisão,PREFEITURA MUNICIPAL DE PLANALTO,PLANALTO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
7342,Televisão,PREFEITURA MUNICIPAL DE POCAO DE PEDRAS,POÇÃO DE PEDRAS,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
9172,Televisão,PREFEITURA MUNICIPAL DE POCINHOS,POCINHOS,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
8471,Televisão,PREFEITURA MUNICIPAL DE POCO FUNDO,POÇO FUNDO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11441,Televisão,PREFEITURA MUNICIPAL DE POCO VERDE,POÇO VERDE,n/d,SE,Sergipe,Nordeste,Brasil,MCTIC,0
7952,Rádio,POCOS DE CALDAS PREFEITURA,POÇOS DE CALDAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8565,Televisão,PREFEITURA MUNICIPAL DE POCRANE,POCRANE,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
9256,Televisão,PREFEITURA MUNICIPAL DE POMBAL,POMBAL,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
11230,Televisão,PREFEITURA MUNICIPAL DE POMERODE,POMERODE,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8283,Televisão,PREFEITURA MUNICIPAL DE POMPEU,POMPÉU,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12357,Televisão,PREFEITURA MUNICIPAL DE PONGAI,PONGAÍ,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
9889,Televisão,PREFEITURA MUNICIPAL DE PONTA GROSSA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
7072,Televisão,PREFEITURA MUNICIPAL DE PONTALINA,PONTALINA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
11370,Televisão,PREFEITURA MUNICIPAL DE PONTE ALTA,PONTE ALTA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
7783,Televisão,PREFEITURA MUNICIPAL DE PONTE NOVA,PONTE NOVA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11206,Televisão,PREFEITURA MUNICIPAL DE PONTE SERRADA,PONTE SERRADA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
12358,Televisão,PREFEITURA MUNICIPAL DE PORONGABA,PORANGABA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
10219,Televisão,PREFEITURA MUNICIPAL DE PORCIUNCULA,PORCIÚNCULA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,0
9839,Televisão,PREFEITURA MUNICIPAL DE PORECATU,PORECATU,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
10325,Televisão,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,MCTIC,0
7782,Televisão,PREFEITURA MUNICIPAL DE PORTEIRINHA,PORTEIRINHA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7254,Televisão,PREFEITURA MUNICIPAL DE PORTELANDIA,PORTELÂNDIA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
9932,Televisão,PREFEITURA MUNICIPAL DE ENTRE RIOS DO SUL,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
11122,Televisão,PREFEITURA MUNICIPAL DE PORTO BELO,PORTO BELO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
6053,Televisão,PREFEITURA MUNICIPAL DE PORTO CALVO,PORTO CALVO,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
6052,Televisão,PREFEITURA MUNICIPAL DE PORTO DE PEDRAS,PORTO DE PEDRAS,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
